,index,year,month,day,hour,min,sec,lat,lon,dep,mag,strike,dip,rake,length,width,slip,duration,catalog,ref,udate,depth,time,ID,date,start,end,mid_time_deciyear,type,Named_SSEs,Start,End,Average date of GPS maximum speed,Date of maximum moment rate,Maximum moment rate,Total moment released,start_yr,start_doy,start_dec_year,end_yr,end_doy,end_dec_year,Mw_Est,cent_long,cent_lat,Event,Start_year,Start_month,Start_day,End_year,End_month,End_day,Duration,Lon_geom,Lat_geom,Z_geom,Lon_pot,Lat_pot,Z_pot,Lon_mom,Lat_mom,Z_mom,Mw,Area,Potency,Moment,Max_slip,Mean_slip,Max_slip_rate,Mean_slip_rate,Start_time,End_time,year_time,SSE_number_michel2019,min_start,max_start,min_end,max_end,len,wid,str,M0,dur,Mw_error,Duration_error,Longitude,Latitude,Depth,Time,Aseismic_percent
399,33.0,2005.0,8.0,30.0,,,,35.227,140.80701,43.3,6.17,177.0,24.0,70.0,41.0,38.0,0.036,6048000.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,43.3,2005-08-30 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,12.0,2005.0,9.0,10.0,,,,33.91595,132.96651,39.815,5.843997467036626,294.5,0.2,157.5,52.0,34.0,0.011,,Yano2022-SSE,Yano and Kano (2022),2022-09-19,39.815,2005-09-10 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,34.0,2005.0,10.0,20.0,,,,36.534,141.496,36.4,6.47,213.0,16.0,101.0,50.0,71.0,0.046,432000.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,36.4,2005-10-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,740.0,2005.0,10.0,24.0,,,,33.425,132.644,30.0,5.96,208.0,12.0,68.0,30.0,36.0,0.025,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,30.0,2005-10-24 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,,,,,,,,17.645963,-98.778861,,6.671,,,,,,,432000.0,,Rousset et al. 2017,,42.5166816711,2005-11-02 12:07:12.000000,,2005.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,119.0,2005.0,11.0,5.0,,,,27.791,128.63499,53.3,6.3,205.0,33.0,37.0,39.0,39.0,0.057,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,53.3,2005-11-05 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,739.0,2005.0,11.0,5.0,,,,33.829,134.73801,21.2,5.94,255.0,13.0,119.0,80.0,36.0,0.009,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,21.2,2005-11-05 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,118.0,2005.0,11.0,26.0,,,,26.624,128.687,23.2,5.97,236.0,20.0,121.0,42.0,37.0,0.017,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,23.2,2005-11-26 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,35.0,2005.0,12.0,1.0,,,,34.816,140.78,45.2,6.31,181.0,22.0,100.0,62.0,41.0,0.036,3283200.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,45.2,2005-12-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,22.0,2005.0,12.0,1.0,,,,34.914,138.655,14.9,5.71,235.0,12.0,105.0,53.0,64.0,0.003,3974400.0,Nishimura2021c-SSE,Nishimura (2021),2021-08-30,14.9,2005-12-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,116.0,2005.0,12.0,2.0,,,,32.788,132.22,22.2,5.96,200.0,28.0,96.0,17.0,44.0,0.036,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,22.2,2005-12-02 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,117.0,2005.0,12.0,2.0,,,,30.2,131.658,13.3,5.94,204.0,11.0,97.0,22.0,40.0,0.029,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,13.3,2005-12-02 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,115.0,2005.0,12.0,15.0,,,,28.847,131.017,9.3,6.36,213.0,19.0,116.0,42.0,39.0,0.065,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,9.3,2005-12-15 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,103.0,2005.0,12.0,19.0,,,,31.727,131.632,25.942,6.0,197.0,28.7,43.0,89.0,34.0,0.011,864000.0,Okada2022a-SSE,Okada et al. (2022),2022-04-05,25.942,2005-12-19 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,,2005.0,12.0,24.0,,,,16.35,-97.5,,7.1,,,,,,,16761600.0,,Graham et al. (2016),,30.0,2005-12-24 00:00:00.000000,,,,,,short_term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,738.0,2006.0,1.0,10.0,,,,34.995,137.099,26.2,6.18,213.0,11.0,80.0,118.0,36.0,0.013,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,26.2,2006-01-10 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,18.395913,-99.794491,,6.596,,,,,,,777600.0,,Rousset et al. 2017,,42.6759643555,2006-01-11 14:02:24.000000,,2006.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,113.0,2006.0,1.0,14.0,,,,25.752,128.105,12.4,5.94,227.0,8.0,122.0,6.0,39.0,0.099,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,12.4,2006-01-14 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,112.0,2006.0,1.0,20.0,,,,33.584,133.36301,28.0,6.1,246.0,7.0,114.0,62.0,46.0,0.016,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,28.0,2006-01-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,,,,,,,18.601689,-100.197309,,6.871,,,,,,,1814400.0,,Rousset et al. 2017,,42.5431060791,2006-02-05 18:28:47.999999,,2006.098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,2006.0,2.0,7.0,,,,17.26,-100.11,,7.49,,,,,,,30153600.0,,Radiguet et al. (2011),,32.5,2006-02-07 00:00:00.000000,,,,,,long_term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,15.0,2006.0,2.0,12.0,,,,35.183,141.02499,15.0,5.91,250.0,14.0,100.0,28.0,53.0,0.016,6912000.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,15.0,2006-02-12 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,736.0,2006.0,2.0,21.0,,,,33.865,134.511,23.0,5.89,252.0,14.0,126.0,68.0,35.0,0.009,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,23.0,2006-02-21 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,111.0,2006.0,2.0,21.0,,,,24.37,123.951,37.1,6.3,262.0,33.0,116.0,33.0,39.0,0.067,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,37.1,2006-02-21 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,735.0,2006.0,3.0,7.0,,,,35.295,138.23199,28.5,5.8,236.0,21.0,74.0,66.0,34.0,0.007,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,28.5,2006-03-07 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,734.0,2006.0,3.0,17.0,,,,33.703,135.814,23.8,5.82,267.0,23.0,139.0,54.0,35.0,0.009,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,23.8,2006-03-17 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,110.0,2006.0,4.0,2.0,,,,23.783,125.762,10.2,6.31,244.0,12.0,89.0,36.0,39.0,0.065,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,10.2,2006-04-02 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,34.0,2006.0,4.0,15.0,,,,33.45,132.858,33.0,6.0,231.0,16.0,105.0,62.0,37.0,0.013,432000.0,Sekine2010-SSE,Sekine et al. (2010),2018-06-25,33.0,2006-04-15 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,37.0,2006.0,5.0,1.0,,,,35.844,140.967,35.2,6.0,177.0,22.0,77.0,51.0,38.0,0.016,3542400.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,35.2,2006-05-01 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,109.0,2006.0,5.0,13.0,,,,26.22,128.10001,18.1,5.88,230.0,15.0,91.0,68.0,35.0,0.008,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,18.1,2006-05-13 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,16.0,2006.0,5.0,30.0,,,,33.98057,133.58971,32.725,5.836150654669012,217.1,17.8,94.3,56.0,26.0,0.013,,Yano2022-SSE,Yano and Kano (2022),2022-09-19,32.725,2006-05-30 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,10.0,2006.0,5.0,31.0,,,,32.96343,132.80653,19.077,6.4,238.3,15.4,96.1,64.0,90.0,0.02,20563200.0,Takagi2019-SSE,Takagi et al. (2022),2022-05-31,19.077,2006-05-31 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,83.0,2006.0,6.0,15.0,,,,34.511,136.427,31.836,5.83,216.1,22.1,114.3,102.0,28.0,0.006,86400.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,31.836,2006-06-15 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,82.0,2006.0,6.0,20.0,,,,33.325,135.033,10.15,5.9,244.2,13.8,117.8,28.0,33.0,0.024,1728000.0,Okada2022b-SSE,Okada et al. (2022),2022-04-05,10.15,2006-06-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,108.0,2006.0,7.0,3.0,,,,26.615,129.427,8.2,6.42,211.0,10.0,92.0,41.0,39.0,0.082,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,8.2,2006-07-03 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,,,,,,,-39.3558,178.221,,5.54,,,,,,,5702400.0,,"Williams et al., in prep.",,7.3084,2006-07-04 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,4.0,2006.0,6.0,1.0,2006.0,8.0,6.0,66.0,178.221,-39.3558,-7.3084,178.2127,-39.3552,-7.3849,178.2151,-39.3554,-7.3624,5.54,599.56556,13578100.0,2.32168e+17,25.4,22.65,204.77,125.38,2006-06-01,2006-08-06,,,,,,,,,,,,,,,,,,
458,,,,,,,,-38.8837,178.162,,6.33,,,,,,,6220800.0,,"Williams et al., in prep.",,10.4247,2006-07-06 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,3.0,2006.0,5.0,31.0,2006.0,8.0,11.0,72.0,178.162,-38.8837,-10.4247,178.1322,-38.9314,-10.328,178.0862,-38.9324,-10.8723,6.33,9546.26804,191073000.0,3.54258e+18,32.1,20.02,273.5,101.55,2006-05-31,2006-08-11,,,,,,,,,,,,,,,,,,
459,,,,,,,,-22.87,-70.79,,5.82,,,,,,,3008448.0,,"Jara et al., 2023",,19.91,2006-07-06 03:36:00.000000,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,34.82,,,,,,,,,,5.82,,,,,,,,,,,,,,,,,,,,,0.05,4.35,-70.79,-22.87,19.91,2006.51,100.0
460,,,,,,,,-40.8714,174.7396,,6.16,,,,,,,12528000.0,,"Williams et al., in prep.",,33.8305,2006-07-14 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,1.0,2006.0,5.0,3.0,2006.0,9.0,25.0,145.0,174.7396,-40.8714,-33.8305,174.7689,-40.8822,-32.8268,174.7577,-40.8711,-33.3908,6.16,1596.97621,44837800.0,1.95735e+18,40.4,28.08,110.96,70.68,2006-05-03,2006-09-25,,,,,,,,,,,,,,,,,,
461,16.0,2006.0,7.0,15.0,,,,34.809,140.21001,9.0,5.72,297.0,13.0,152.0,52.0,49.0,0.005,6220800.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,9.0,2006-07-15 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,731.0,2006.0,7.0,20.0,,,,34.626,138.02499,17.1,5.79,261.0,12.0,131.0,82.0,37.0,0.005,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,17.1,2006-07-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,-40.2321,177.3935,,6.9,,,,,,,14688000.0,,"Williams et al., in prep.",,9.1896,2006-07-27 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,2.0,2006.0,5.0,3.0,2006.0,10.0,20.0,170.0,177.3935,-40.2321,-9.1896,177.3825,-40.3075,-8.6255,177.3424,-40.347,-8.7317,6.9,25617.21232,1134670000.0,2.52351e+19,121.74,44.29,600.23,95.57,2006-05-03,2006-10-20,,,,,,,,,,,,,,,,,,
465,107.0,2006.0,7.0,31.0,,,,24.258,123.95,32.1,6.43,259.0,27.0,110.0,73.0,43.0,0.044,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,32.1,2006-07-31 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,106.0,2006.0,8.0,7.0,,,,25.964,128.395,12.3,6.0,232.0,8.0,87.0,71.0,39.0,0.011,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,12.3,2006-08-07 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,5.0,2006.0,8.0,27.0,,,,35.257,138.065,26.0,5.7,231.0,12.0,105.0,28.0,49.0,0.009,518400.0,Sekine2010-SSE,Sekine et al. (2010),2018-06-25,26.0,2006-08-27 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,105.0,2006.0,8.0,28.0,,,,26.018,128.5,12.4,5.95,236.0,9.0,91.0,90.0,39.0,0.007,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,12.4,2006-08-28 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,-23.12,-70.59,,5.74,,,,,,,2937600.0,,"Jara et al., 2023",,25.67,2006-08-29 21:36:00.000003,,,,,,,,,,,,,,,,,,,,,,,23.0,,,,,,,34.0,,,,,,,,,,5.74,,,,,,,,,,,,,,,,,,,,,0.05,2.19,-70.59,-23.12,25.67,2006.66,100.0
470,,,,,,,,-38.0955,178.6421,,5.85,,,,,,,5270400.0,,"Williams et al., in prep.",,11.776,2006-08-31 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,5.0,2006.0,8.0,1.0,2006.0,10.0,1.0,61.0,178.6421,-38.0955,-11.776,178.6355,-38.0992,-11.8593,178.6079,-38.107,-12.2057,5.85,2467.5796,33625300.0,6.58656e+17,17.0,13.63,115.34,80.75,2006-08-01,2006-10-01,,,,,,,,,,,,,,,,,,
471,,,,,,,,-39.4192,176.5819,,5.98,,,,,,,4665600.0,,"Williams et al., in prep.",,27.4363,2006-09-03 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,6.0,2006.0,8.0,7.0,2006.0,9.0,30.0,54.0,176.5819,-39.4192,-27.4363,176.5772,-39.4219,-27.4537,176.5704,-39.4189,-27.7187,5.98,2516.75463,30014700.0,1.06169e+18,15.25,11.93,121.72,80.58,2006-08-07,2006-09-30,,,,,,,,,,,,,,,,,,
472,35.0,2006.0,9.0,8.0,,,,33.383,132.92,40.0,6.2,250.0,20.0,123.0,71.0,39.0,0.026,777600.0,Sekine2010-SSE,Sekine et al. (2010),2018-06-25,40.0,2006-09-08 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,103.0,2006.0,9.0,18.0,,,,24.44,124.304,45.0,6.13,278.0,35.0,123.0,30.0,40.0,0.04,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,45.0,2006-09-18 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,,,,,,-19.55,-70.59,,5.87,,,,,,,2002751.9999999998,,"Jara et al., 2023",,34.83,2006-09-28 02:24:00.000000,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,23.18,,,,,,,,,,5.87,,,,,,,,,,,,,,,,,,,,,0.09,4.66,-70.59,-19.55,34.83,2006.74,100.0
479,7.0,2006.0,10.0,6.0,,,,32.0076,131.72421,25.434,6.6,195.1,31.8,73.8,30.0,42.0,0.172,43372800.0,Takagi2019-SSE,Takagi et al. (2022),2022-05-31,25.434,2006-10-06 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,102.0,2006.0,10.0,16.0,,,,26.877,128.87399,24.1,6.13,224.0,21.0,89.0,69.0,39.0,0.018,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,24.1,2006-10-16 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,38.0,2006.0,10.0,28.0,,,,35.737,142.078,12.0,6.18,192.0,14.0,109.0,39.0,42.0,0.035,86400.0,Nishimura2021a-SSE,Nishimura (2021),2021-08-30,12.0,2006-10-28 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,101.0,2006.0,10.0,28.0,,,,24.774,125.11,54.8,6.22,242.0,30.0,88.0,37.0,40.0,0.045,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,54.8,2006-10-28 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,,,,,,-23.07,-70.34,,5.57,,,,,,,2444256.0000000005,,"Jara et al., 2023",,32.78,2006-10-30 22:47:59.999998,,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,28.29,,,,,,,,,,5.57,,,,,,,,,,,,,,,,,,,,,0.15,4.69,-70.34,-23.07,32.78,2006.83,77.33
488,726.0,2006.0,11.0,11.0,,,,34.903,136.936,28.1,6.06,216.0,10.0,73.0,97.0,35.0,0.011,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,28.1,2006-11-11 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,727.0,2006.0,11.0,11.0,,,,33.81,134.319,23.8,6.02,256.0,12.0,128.0,68.0,35.0,0.014,,Nishimura2013-SSE,Nishimura (2013),2018-06-25,23.8,2006-11-11 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,100.0,2006.0,11.0,16.0,,,,32.892,132.43201,18.9,6.14,212.0,30.0,100.0,122.0,42.0,0.01,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,18.9,2006-11-16 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,,,,,,18.081762,-100.801508,,7.074,,,,,,,2160000.0,,Rousset et al. 2017,,38.2197227478,2006-11-18 13:33:36.000003,,2006.881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,17.0,2006.0,12.0,5.0,,,,35.283,140.70599,23.2,5.72,267.0,20.0,81.0,34.0,63.0,0.006,172800.0,Nishimura2021b-SSE,Nishimura (2021),2021-08-30,23.2,2006-12-05 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,99.0,2006.0,12.0,9.0,,,,26.046,128.45799,13.8,5.92,248.0,11.0,134.0,65.0,41.0,0.009,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,13.8,2006-12-09 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,,,,,,17.200886,-98.308401,,6.974,,,,,,,2160000.0,,Rousset et al. 2017,,42.7274398804,2007-01-12 07:33:35.999998,,2007.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,,,,,,-40.7029,177.2242,,5.82,,,,,,,3024000.0,,"Williams et al., in prep.",,8.4741,2007-01-21 12:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,7.0,2007.0,1.0,4.0,2007.0,2.0,8.0,35.0,177.2242,-40.7029,-8.4741,177.224,-40.7048,-8.4761,177.2217,-40.7103,-8.4804,5.82,2968.62473,21894700.0,6.0002e+17,8.34,7.38,94.53,76.79,2007-01-04,2007-02-08,,,,,,,,,,,,,,,,,,
497,,,,,,,,48.0,-124.5,,5.64,,,,,,,,,Michel et al. 2019,,27.1286659241,2007-01-22 21:35:59.999998,1,,2007.06,2007.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.06,,,,,,,,,,,,,,,,,
498,,,,,,,,47.5,-123.5,,6.66,,,,,,,3942000.000003585,,Michel et al. 2019,,33.1740226746,2007-01-30 04:47:59.999998,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.08,3,2007.03,2007.03,2007.13,2007.18,,,,,,,,,,,,
499,,,,,,,,47.5,-124.0,,5.9,,,,,,,,,Michel et al. 2019,,27.5828285217,2007-01-30 04:47:59.999998,2,,2007.02,2007.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.08,,,,,,,,,,,,,,,,,
501,,,,,,,,40.5,-123.5,,5.48,,,,,,,2365200.0000014342,,Michel et al. 2019,,28.6440124512,2007-02-06 11:59:59.999997,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.1,4,2007.03,2007.07,2007.1,2007.15,,,,,,,,,,,,
504,24.0,2007.0,2.0,11.0,,,,34.827,137.364,26.1,5.99,280.0,14.0,143.0,40.0,49.0,0.016,2332800.0,Nishimura2021c-SSE,Nishimura (2021),2021-08-30,26.1,2007-02-11 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,,,,,,,-22.1,-69.49,,6.01,,,,,,,1876608.0,,"Jara et al., 2023",,63.41,2007-02-17 10:48:00.000003,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,21.72,,,,,,,,,,6.01,,,,,,,,,,,,,,,,,,,,,0.08,10.49,-69.49,-22.1,63.41,2007.13,100.0
506,98.0,2007.0,2.0,20.0,,,,24.213,124.026,28.9,6.62,259.0,27.0,99.0,92.0,58.0,0.05,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,28.9,2007-02-20 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,2007.0,2.0,28.0,,,,16.2,-97.1,,6.5,,,,,,,9504000.0,,Graham et al. (2016),,30.0,2007-02-28 00:00:00.000000,,,,,,short_term,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,,,,,,17.156214,-98.195318,,6.979,,,,,,,950400.0,,Rousset et al. 2017,,43.5039253235,2007-02-28 09:36:00.000003,,2007.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,97.0,2007.0,3.0,13.0,,,,33.554,132.798,29.0,6.05,203.0,10.0,75.0,41.0,41.0,0.021,,Nishimura2014-SSE,Nishimura (2014),2017-11-29,29.0,2007-03-13 00:00:00.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
