lon,lat,mag,time_string,depth,catalog_id,event_id
-122.3981667,40.6166667,4.62,1998-11-26T22:58:06.720000,24.65,,141
-122.414,40.6261667,5.1,1998-11-26T19:49:53.600000,24.59,,142
-123.5546667,40.8363333,4.2,1998-10-15T05:05:46.710000,24.64,,143
-127.775,49.143,4.4,1998-09-01T09:19:42.880000,10.0,,144
-122.409,40.6256667,4.5,1998-07-21T08:38:49.860000,22.8,,145
-124.5551667,40.3165,4.2,1997-12-15T22:42:42.110000,21.296,,146
-124.45,40.7491667,4.3,1997-08-06T19:29:26.660000,21.018,,147
-123.372,40.9051667,4.0,1997-07-23T03:18:03.740000,24.542,,148
-123.621,49.237,4.4,1997-06-24T14:40:59.210000,3.3,,149
-122.5703333,47.5983333,4.9,1997-06-23T19:13:27.010000,13.345,,150
-124.7973333,40.535,4.2,1997-04-05T05:57:19.840000,12.704,,151
-124.3965,40.2813333,5.2,1997-01-26T06:23:19.440000,21.566,,152
-124.3791667,40.2736667,5.6,1997-01-22T07:17:16.810000,23.007,,153
-124.3906667,40.2875,4.2,1997-01-13T14:54:38.950000,20.936,,154
-127.798,49.111,4.0,1996-10-06T22:23:00.500000,10.0,,155
-122.8355,46.7843333,4.0,1996-09-13T22:06:59.050000,2.995,,156
-124.7713333,40.5198333,4.0,1996-08-30T02:12:28.690000,14.684,,157
-124.9393333,40.9931667,4.4,1996-06-20T02:26:56.250000,1.628,,158
-121.876,47.7608333,5.4,1996-05-03T04:04:22.670000,3.825,,159
-126.876,49.897,4.8,1996-03-18T08:01:58.330000,10.0,,160
-123.902,49.897,4.1,1996-02-22T20:06:16.400000,2.0,,161
-124.3505,40.3566667,4.1,1995-12-06T15:19:45.070000,21.796,,162
-121.9406667,46.881,4.1,1995-05-20T12:48:48.200000,12.017,,163
-122.7373333,39.8071667,4.4,1995-05-17T02:29:13.990000,2.557,,164
-123.1718333,40.184,4.1,1995-05-02T12:56:33.610000,34.209,,165
-124.293,40.7436667,4.2,1995-02-08T09:36:51.110000,20.34,,166
-122.3638333,47.3866667,5.0,1995-01-29T03:11:22.680000,15.449,,167
-124.3028333,40.7383333,5.4,1994-12-26T14:10:29.180000,22.622,,168
-123.1166667,40.2051667,4.02,1994-12-04T00:38:28.580000,37.102,,169
-124.4698333,40.3503333,4.5,1994-11-14T01:28:23.980000,17.506,,170
-124.6258333,40.4235,4.6,1994-09-21T02:09:01.370000,21.324,,171
-124.4628333,40.3555,4.9,1994-06-19T10:39:32.880000,18.676,,172
-123.1628333,47.4098333,4.0,1994-06-15T08:22:19.730000,44.034,,173
-124.774,40.5131667,4.4,1994-01-20T15:42:33.130000,15.684,,174
-124.828,40.496,4.2,1994-01-20T15:41:33.200000,21.712,,175
-126.768,49.721,5.7,1994-01-03T01:26:11.400000,19.4,,176
-124.4531667,40.3235,4.06,1993-08-02T09:01:33.040000,6.536,,177
-124.4981667,40.3023333,4.13,1993-07-27T21:17:20.990000,7.476,,178
-122.6065,45.0351667,5.6,1993-03-25T13:34:35.440000,19.608,,179
