lon,lat,depth
-148.6,64.25,128658.23364299999
-148.55,64.25,126432.35778800001
-148.5,64.25,124241.477966
-148.45,64.25,122093.704224
-148.4,64.25,119996.513367
-148.35,64.25,117956.59637500001
-148.3,64.25,115979.759216
-148.25,64.25,114070.846558
-148.2,64.25,112233.65783699999
-148.15,64.25,110470.98541299999
-148.1,64.25,108784.622192
-148.05,64.25,107175.422668
-148.0,64.25,105643.386841
-147.95,64.25,104187.75177
-147.9,64.25,102807.11364699999
-147.85,64.25,101499.549866
-147.8,64.25,100262.710571
-147.75,64.25,99093.97125239999
-147.7,64.25,97990.524292
-147.65,64.25,96949.4552612
-147.6,64.25,95967.8497314
-147.55,64.25,95042.8466797
-147.5,64.25,94171.6918945
-147.45,64.25,93351.7913818
-147.4,64.25,92580.6808472
-147.35,64.25,91856.09436039999
-147.3,64.25,91175.88806150001
-147.25,64.25,90538.0859375
-147.2,64.25,89940.788269
-147.15,64.25,89382.194519
-147.1,64.25,88860.5422974
-147.05,64.25,88374.1226196
-147.0,64.25,87921.2188721
-146.95,64.25,87500.16021730001
-146.9,64.25,87109.2910767
-146.85,64.25,86746.9863892
-146.8,64.25,86411.6897583
-146.75,64.25,86101.9592285
-146.7,64.25,85816.4596558
-146.65,64.25,85554.0161133
-146.6,64.25,85313.62152100001
-149.65,64.2,166910.01892099998
-149.6,64.2,165190.96374500002
-149.55,64.2,163450.012207
-149.5,64.2,161684.524536
-149.45,64.2,159891.921997
-149.4,64.2,158069.80896
-149.35,64.2,156216.064453
-149.3,64.2,154328.933716
-149.25,64.2,152407.16552699998
-149.2,64.2,150450.073242
-149.15,64.2,148457.641602
-149.1,64.2,146430.618286
-149.05,64.2,144370.59021
-149.0,64.2,142280.014038
-148.95,64.2,140162.216187
-148.9,64.2,138021.469116
-148.85,64.2,135862.89977999998
-148.8,64.2,133692.398071
-148.75,64.2,131516.586304
-148.7,64.2,129342.651367
-148.65,64.2,127178.161621
-148.6,64.2,125030.891418
-148.55,64.2,122908.660889
-148.5,64.2,120819.084167
-148.45,64.2,118769.432068
-148.4,64.2,116766.433716
-148.35,64.2,114816.139221
-148.3,64.2,112923.835754
-148.25,64.2,111093.955994
-148.2,64.2,109330.032349
-148.15,64.2,107634.727478
-148.1,64.2,106009.803772
-148.05,64.2,104456.222534
-148.0,64.2,102974.182129
-147.95,64.2,101563.21716300001
-147.9,64.2,100222.27478
-147.85,64.2,98949.8672485
-147.8,64.2,97744.1101074
-147.75,64.2,96602.8671265
-147.7,64.2,95523.82659910001
-147.65,64.2,94504.5776367
-147.6,64.2,93542.6864624
-147.55,64.2,92635.7574463
-147.5,64.2,91781.4559937
-147.45,64.2,90977.5619507
-147.4,64.2,90221.9772339
-147.35,64.2,89512.7105713
-147.3,64.2,88847.86987299999
-147.25,64.2,88225.6698608
-147.2,64.2,87644.3481445
-147.15,64.2,87102.1957397
-147.1,64.2,86597.49603269999
-147.05,64.2,86128.5400391
-147.0,64.2,85693.6035156
-146.95,64.2,85290.9240723
-146.9,64.2,84918.76983640001
-146.85,64.2,84575.4318237
-146.8,64.2,84259.26208500001
-146.75,64.2,83968.6965942
-146.7,64.2,83702.3391724
-146.65,64.2,83458.946228
-146.6,64.2,83237.487793
-146.55,64.2,83037.147522
-146.5,64.2,82857.3226929
-149.8,64.15,167055.084229
-149.75,64.15,165376.266479
-149.7,64.15,163686.813354
-149.65,64.15,161984.909058
-149.6,64.15,160268.539429
-149.55,64.15,158535.53772000002
-149.5,64.15,156783.691406
-149.45,64.15,155010.757446
-149.4,64.15,153214.660645
-149.35,64.15,151393.508911
-149.3,64.15,149545.715332
-149.25,64.15,147670.120239
-149.2,64.15,145766.036987
-149.15,64.15,143833.404541
-149.1,64.15,141872.78747600003
-149.05,64.15,139885.528564
-149.0,64.15,137873.733521
-148.95,64.15,135840.28625499998
-148.9,64.15,133788.909912
-148.85,64.15,131724.09057600002
-148.8,64.15,129650.98571799998
-148.75,64.15,127575.447083
-148.7,64.15,125503.768921
-148.65,64.15,123442.626953
-148.6,64.15,121398.887634
-148.55,64.15,119379.42504900001
-148.5,64.15,117390.97595200001
-148.45,64.15,115439.933777
-148.4,64.15,113532.25708
-148.35,64.15,111673.28643800001
-148.3,64.15,109867.713928
-148.25,64.15,108119.476318
-148.2,64.15,106431.755066
-148.15,64.15,104806.945801
-148.1,64.15,103246.711731
-148.05,64.15,101752.01416
-148.0,64.15,100323.150635
-147.95,64.15,98959.8693848
-147.9,64.15,97661.4303589
-147.85,64.15,96426.6891479
-147.8,64.15,95254.2114258
-147.75,64.15,94142.3110962
-147.7,64.15,93089.1723633
-147.65,64.15,92092.88787840001
-147.6,64.15,91151.51214600001
-147.55,64.15,90263.13018800001
-147.5,64.15,89425.8651733
-147.45,64.15,88637.9241943
-147.4,64.15,87897.57537840001
-147.35,64.15,87203.1555176
-147.3,64.15,86553.0471802
-147.25,64.15,85945.6863403
-147.2,64.15,85379.4784546
-147.15,64.15,84852.8366089
-147.1,64.15,84364.10522459999
-147.05,64.15,83911.5982056
-147.0,64.15,83493.560791
-146.95,64.15,83108.1924438
-146.9,64.15,82753.68499760001
-146.85,64.15,82428.23028559999
-146.8,64.15,82130.0888062
-146.75,64.15,81857.6049805
-146.7,64.15,81609.3063354
-146.65,64.15,81383.89587400001
-146.6,64.15,81180.305481
-146.55,64.15,80997.7264404
-146.5,64.15,80835.5789185
-146.45,64.15,80693.53485109999
-149.95,64.1,167221.78649899998
-149.9,64.1,165555.221558
-149.85,64.1,163883.483887
-149.8,64.1,162206.054688
-149.75,64.1,160522.109985
-149.7,64.1,158830.581665
-149.65,64.1,157130.142212
-149.6,64.1,155419.235229
-149.55,64.1,153696.121216
-149.5,64.1,151958.984375
-149.45,64.1,150205.978394
-149.4,64.1,148435.317993
-149.35,64.1,146645.41626
-149.3,64.1,144834.89990199998
-149.25,64.1,143002.761841
-149.2,64.1,141148.4375
-149.15,64.1,139271.86584500002
-149.1,64.1,137373.596191
-149.05,64.1,135454.77294899998
-149.0,64.1,133517.27294899998
-148.95,64.1,131563.659668
-148.9,64.1,129597.167969
-148.85,64.1,127621.77276600001
-148.8,64.1,125641.998291
-148.75,64.1,123662.95623800001
-148.7,64.1,121690.155029
-148.65,64.1,119729.431152
-148.6,64.1,117786.773682
-148.55,64.1,115868.16406200001
-148.5,64.1,113979.46167
-148.45,64.1,112126.19781499999
-148.4,64.1,110313.529968
-148.35,64.1,108546.081543
-148.3,64.1,106827.87323
-148.25,64.1,105162.32299799999
-148.2,64.1,103552.16217
-148.15,64.1,101999.48120099999
-148.1,64.1,100505.752563
-148.05,64.1,99071.83837889999
-148.0,64.1,97698.1048584
-147.95,64.1,96384.41467289999
-147.9,64.1,95130.2871704
-147.85,64.1,93934.8831177
-147.8,64.1,92797.1496582
-147.75,64.1,91715.8508301
-147.7,64.1,90689.6362305
-147.65,64.1,89717.0791626
-147.6,64.1,88796.7376709
-147.55,64.1,87927.19268800001
-147.5,64.1,87107.03277589999
-147.45,64.1,86334.8846436
-147.4,64.1,85609.4284058
-147.35,64.1,84929.3441772
-147.3,64.1,84293.31970210001
-147.25,64.1,83700.0274658
-147.2,64.1,83148.0712891
-147.15,64.1,82635.9786987
-147.1,64.1,82162.2009277
-147.05,64.1,81725.0671387
-147.0,64.1,81322.8302002
-146.95,64.1,80953.6361694
-146.9,64.1,80615.62347410001
-146.85,64.1,80306.892395
-146.8,64.1,80025.61187739999
-146.75,64.1,79770.0500488
-146.7,64.1,79538.6581421
-146.65,64.1,79330.0857544
-146.6,64.1,79143.2495117
-146.55,64.1,78977.3483276
-146.5,64.1,78831.8405151
-146.45,64.1,78706.4666748
-146.4,64.1,78601.1962891
-146.35,64.1,78516.1514282
-150.1,64.05,167438.140869
-150.05,64.05,165780.105591
-150.0,64.05,164117.56897000002
-149.95,64.05,162450.72937000002
-149.9,64.05,160779.769897
-149.85,64.05,159104.782104
-149.8,64.05,157425.628662
-149.75,64.05,155741.92810100003
-149.7,64.05,154053.05481
-149.65,64.05,152358.108521
-149.6,64.05,150655.94482399998
-149.55,64.05,148945.236206
-149.5,64.05,147224.54834
-149.45,64.05,145492.416382
-149.4,64.05,143747.390747
-149.35,64.05,141988.204956
-149.3,64.05,140213.745117
-149.25,64.05,138423.23303200002
-149.2,64.05,136616.27197300002
-149.15,64.05,134792.907715
-149.1,64.05,132953.674316
-149.05,64.05,131099.67041
-149.0,64.05,129232.60497999999
-148.95,64.05,127354.774475
-148.9,64.05,125469.055176
-148.85,64.05,123578.92608599999
-148.8,64.05,121688.37738
-148.75,64.05,119801.86462400001
-148.7,64.05,117924.17907700001
-148.65,64.05,116060.379028
-148.6,64.05,114215.621948
-148.55,64.05,112395.057678
-148.5,64.05,110603.683472
-148.45,64.05,108846.214294
-148.4,64.05,107127.006531
-148.35,64.05,105449.943542
-148.3,64.05,103818.397522
-148.25,64.05,102235.20660399999
-148.2,64.05,100702.636719
-148.15,64.05,99222.40448
-148.1,64.05,97795.74584959999
-148.05,64.05,96423.3856201
-148.0,64.05,95105.6518555
-147.95,64.05,93842.5216675
-147.9,64.05,92633.6669922
-147.85,64.05,91478.5461426
-147.8,64.05,90376.4266968
-147.75,64.05,89326.4923096
-147.7,64.05,88327.8198242
-147.65,64.05,87379.4631958
-147.6,64.05,86480.4763794
-147.55,64.05,85629.9057007
-147.5,64.05,84826.8051147
-147.45,64.05,84070.2590942
-147.4,64.05,83359.3292236
-147.35,64.05,82693.0770874
-147.3,64.05,82070.4956055
-147.25,64.05,81490.5014038
-147.2,64.05,80951.9195557
-147.15,64.05,80453.414917
-147.1,64.05,79993.5455322
-147.05,64.05,79570.6863403
-147.0,64.05,79183.09021000001
-146.95,64.05,78828.88031010001
-146.9,64.05,78506.1340332
-146.85,64.05,78212.890625
-146.8,64.05,77947.227478
-146.75,64.05,77707.3516846
-146.7,64.05,77491.64581300001
-146.65,64.05,77298.71368409999
-146.6,64.05,77127.4719238
-146.55,64.05,76977.1270752
-146.5,64.05,76847.1908569
-146.45,64.05,76737.4954224
-146.4,64.05,76648.08654789999
-146.35,64.05,76579.2312622
-150.25,64.0,167652.297974
-150.2,64.0,166011.383057
-150.15,64.0,164365.783691
-150.1,64.0,162715.14892600002
-150.05,64.0,161059.50927699998
-150.0,64.0,159399.185181
-149.95,64.0,157734.695435
