lon,lat,depth
134.7,34.9,374711.70043900004
134.75,34.9,372745.300293
134.8,34.9,370786.07177700003
134.85,34.9,368832.79418900004
134.9,34.9,366884.399414
134.95,34.9,364939.971924
135.0,34.9,362998.596191
135.05,34.9,361059.143066
135.1,34.9,359120.20874000003
135.15,34.9,357180.023193
135.2,34.9,355236.26709000004
135.25,34.9,353286.132812
135.3,34.9,351326.263428
135.35,34.9,349352.90527299995
135.4,34.9,347362.03002899996
135.45,34.9,345349.517822
135.5,34.9,343311.340332
135.55,34.9,341243.743896
135.6,34.9,339143.43261699995
135.65,34.9,337007.75146500004
135.7,34.9,334834.80835
135.75,34.9,332623.65722700005
135.8,34.9,330374.23706099996
135.85,34.9,328087.585449
135.9,34.9,325765.89965800004
135.95,34.9,323412.353516
136.0,34.9,321031.25
136.05,34.9,318627.83813499997
136.1,34.9,316208.251953
136.15,34.9,313779.266357
136.2,34.9,311348.022461
136.25,34.9,308921.81396500004
136.3,34.9,306507.75146500004
136.35,34.9,304112.36572299997
136.4,34.9,301741.18042
136.45,34.9,299398.529053
136.5,34.9,297086.883545
136.55,34.9,294806.85424799996
136.6,34.9,292556.640625
136.65,34.9,290332.03125
136.7,34.9,288126.12915
136.75,34.9,285929.351807
136.8,34.9,283729.644775
136.85,34.9,281512.664795
136.9,34.9,279262.14599600004
136.95,34.9,276960.540771
137.0,34.9,274589.538574
137.05,34.9,272130.981445
137.1,34.9,269567.626953
137.15,34.9,266884.00268599996
137.2,34.9,264067.077637
137.25,34.9,261107.23876999997
137.3,34.9,257998.535156
137.35,34.9,254739.22729500002
137.4,34.9,251331.939697
137.45,34.9,247783.52356
137.5,34.9,244104.96521
137.55,34.9,240310.821533
137.6,34.9,236418.731689
137.65,34.9,232448.69995100002
137.7,34.9,228422.348022
137.75,34.9,224362.045288
137.8,34.9,220290.161133
137.85,34.9,216228.317261
137.9,34.9,212196.533203
137.95,34.9,208212.768555
138.0,34.9,204292.221069
138.05,34.9,200446.97570799998
138.1,34.9,196685.623169
138.15,34.9,193013.092041
138.2,34.9,189430.450439
138.25,34.9,185934.967041
138.3,34.9,182520.172119
138.35,34.9,179176.04064899997
138.4,34.9,175889.389038
138.45,34.9,172644.14977999998
138.5,34.9,169422.073364
138.55,34.9,166203.231812
138.6,34.9,162966.888428
138.65,34.9,159692.306519
138.7,34.9,156359.66491700002
138.75,34.9,152951.126099
138.8,34.9,149451.69067399998
138.85,34.9,145850.265503
138.9,34.9,142140.41137699998
138.95,34.9,138321.075439
139.0,34.9,134397.00317399998
139.05,34.9,130378.890991
139.1,34.9,126283.309937
139.15,34.9,122132.118225
139.2,34.9,117951.698303
139.25,34.9,113771.820068
139.3,34.9,109624.206543
139.35,34.9,105540.992737
139.4,34.9,101553.05481
139.45,34.9,97688.3926392
139.5,34.9,93970.59631349999
139.55,34.9,90417.6483154
139.6,34.9,87040.9927368
139.65,34.9,83845.0546265
139.7,34.9,80827.2018433
139.75,34.9,77978.1570435
139.8,34.9,75282.8598022
139.85,34.9,72721.6415405
139.9,34.9,70271.6827393
139.95,34.9,67908.6151123
140.0,34.9,65608.13903810001
140.05,34.9,63347.549438500006
140.1,34.9,61107.0556641
140.15,34.9,58870.8343506
140.2,34.9,56627.735137899996
140.25,34.9,54371.635437000004
140.3,34.9,52101.436615
140.35,34.9,49820.747375499996
140.4,34.9,47537.303924600004
140.45,34.9,45262.1688843
140.5,34.9,43008.842468300005
140.55,34.9,40792.2515869
140.6,34.9,38627.799987800005
140.65,34.9,36530.456543
140.7,34.9,34513.919830299994
140.75,34.9,32589.9848938
140.8,34.9,30768.0263519
140.85,34.9,29054.670333899998
140.9,34.9,27453.6819458
140.95,34.9,25966.0053253
141.0,34.9,24589.971542400002
141.05,34.9,23321.6552734
141.1,34.9,22155.3153992
141.15,34.9,21083.9099884
141.2,34.9,20099.6055603
141.25,34.9,19194.2653656
141.3,34.9,18359.8594666
141.35,34.9,17588.7775421
141.4,34.9,16874.0272522
141.45,34.9,16209.3276978
141.5,34.9,15589.106559799999
141.55,34.9,15008.4180832
141.6,34.9,14462.8448486
141.65,34.9,13948.3795166
141.7,34.9,13461.3370895
141.75,34.9,12998.306274400002
141.8,34.9,12556.1504364
141.85,34.9,12132.0505142
141.9,34.9,11723.5879898
141.95,34.9,11328.827858
142.0,34.9,10946.401596099999
134.4,34.85,387545.288086
134.45,34.85,385499.053955
134.5,34.85,383471.80175800005
134.55,34.85,381462.70752
134.6,34.85,379470.703125
134.65,34.85,377494.537354
134.7,34.85,375532.897949
134.75,34.85,373584.41162100004
134.8,34.85,371647.766113
134.85,34.85,369721.61865200003
134.9,34.85,367804.6875
134.95,34.85,365895.507812
135.0,34.85,363992.553711
135.05,34.85,362093.933105
135.1,34.85,360197.387695
135.15,34.85,358300.262451
135.2,34.85,356399.32250999997
135.25,34.85,354490.99731400004
135.3,34.85,352571.258545
135.35,34.85,350635.925293
135.4,34.85,348680.75561500003
135.45,34.85,346701.629639
135.5,34.85,344694.793701
135.55,34.85,342656.95190399996
135.6,34.85,340585.479736
135.65,34.85,338478.485107
135.7,34.85,336334.93042
135.75,34.85,334154.51049799996
135.8,34.85,331937.835693
135.85,34.85,329686.37085
135.9,34.85,327402.40478499996
135.95,34.85,325089.050293
136.0,34.85,322750.183105
136.05,34.85,320390.41137700004
136.1,34.85,318014.953613
136.15,34.85,315629.577637
136.2,34.85,313240.386963
136.25,34.85,310853.546143
136.3,34.85,308475.158691
136.35,34.85,306110.74829099997
136.4,34.85,303765.19775399996
136.45,34.85,301442.138672
136.5,34.85,299143.798828
136.55,34.85,296870.48339799995
136.6,34.85,294620.48339799995
136.65,34.85,292389.678955
136.7,34.85,290171.569824
136.75,34.85,287957.09228499996
136.8,34.85,285734.771729
136.85,34.85,283490.99731400004
136.9,34.85,281210.35766599997
136.95,34.85,278876.220703
137.0,34.85,276471.252441
137.05,34.85,273978.363037
137.1,34.85,271381.347656
137.15,34.85,268665.710449
137.2,34.85,265819.45800800005
137.25,34.85,262833.77075200004
137.3,34.85,259703.399658
137.35,34.85,256427.093506
137.4,34.85,253007.766724
137.45,34.85,249452.285767
137.5,34.85,245771.362305
137.55,34.85,241979.003906
137.6,34.85,238092.071533
137.65,34.85,234129.50134299998
137.7,34.85,230111.64856
137.75,34.85,226059.50927699998
137.8,34.85,221993.95752
137.85,34.85,217935.11962900002
137.9,34.85,213901.672363
137.95,34.85,209910.29357900002
138.0,34.85,205975.250244
138.05,34.85,202108.01696799998
138.1,34.85,198316.986084
138.15,34.85,194607.269287
138.2,34.85,190980.667114
138.25,34.85,187435.592651
138.3,34.85,183967.132568
138.35,34.85,180567.138672
138.4,34.85,177224.54834
138.45,34.85,173925.52185100003
138.5,34.85,170653.97644
138.55,34.85,167392.028809
138.6,34.85,164120.65124500002
138.65,34.85,160820.327759
138.7,34.85,157472.015381
138.75,34.85,154057.983398
138.8,34.85,150562.744141
138.85,34.85,146974.121094
138.9,34.85,143284.07287600002
138.95,34.85,139489.425659
139.0,34.85,135592.575073
139.05,34.85,131601.654053
139.1,34.85,127530.647278
139.15,34.85,123399.002075
139.2,34.85,119230.995178
139.25,34.85,115054.679871
139.3,34.85,110900.611877
139.35,34.85,106800.300598
139.4,34.85,102784.584045
139.45,34.85,98881.94274900001
139.5,34.85,95116.96624760001
139.55,34.85,91508.96453859999
139.6,34.85,88070.9533691
139.65,34.85,84809.0362549
139.7,34.85,81722.2518921
139.75,34.85,78802.8335571
139.8,34.85,76036.99493409999
139.85,34.85,73406.0592651
139.9,34.85,70887.8860474
139.95,34.85,68458.50372309999
140.0,34.85,66093.7576294
140.05,34.85,63770.9121704
140.1,34.85,61470.0584412
140.15,34.85,59175.239562999996
140.2,34.85,56875.247955299994
140.25,34.85,54564.0029907
140.3,34.85,52240.6005859
140.35,34.85,49908.9775085
140.4,34.85,47577.3124695
140.45,34.85,45257.2021484
140.5,34.85,42962.669372599994
140.55,34.85,40709.1331482
140.6,34.85,38512.3939514
140.65,34.85,36387.664794899996
140.7,34.85,34348.7472534
140.75,34.85,32407.356262199995
140.8,34.85,30572.6222992
140.85,34.85,28850.824356099998
140.9,34.85,27245.2659607
140.95,34.85,25756.3762665
141.0,34.85,24381.9561005
141.05,34.85,23117.5556183
141.1,34.85,21956.949234
141.15,34.85,20892.6506042
141.2,34.85,19916.4333344
141.25,34.85,19019.826889
141.3,34.85,18194.5114136
141.35,34.85,17432.632446300002
141.4,34.85,16727.003097499997
141.45,34.85,16071.1803436
141.5,34.85,15459.4755173
141.55,34.85,14886.8665695
141.6,34.85,14348.900795000001
141.65,34.85,13841.575622600001
141.7,34.85,13361.2422943
141.75,34.85,12904.5524597
141.8,34.85,12468.4457779
141.85,34.85,12050.1813889
141.9,34.85,11647.4094391
141.95,34.85,11258.246421799999
142.0,34.85,10881.343841599999
134.4,34.8,388355.68237299996
134.45,34.8,386305.358887
134.5,34.8,384276.42822299997
134.55,34.8,382268.67675800005
134.6,34.8,380281.67724600004
134.65,34.8,378314.72778300004
134.7,34.8,376366.91284199996
134.75,34.8,374437.22534199996
134.8,34.8,372524.414062
134.85,34.8,370627.075195
134.9,34.8,368743.652344
134.95,34.8,366872.2229
135.0,34.8,365010.52856400004
135.05,34.8,363155.914307
135.1,34.8,361305.206299
135.15,34.8,359454.711914
135.2,34.8,357600.37231400004
