lon,lat,depth
-177.3,-14.6,327040.10009799997
-177.25,-14.6,326884.82665999996
-177.2,-14.6,326497.894287
-177.15,-14.6,325821.044922
-177.1,-14.6,324807.098389
-177.05,-14.6,323420.68481400004
-177.0,-14.6,321638.275146
-176.95,-14.6,319447.906494
-176.9,-14.6,316848.26660200005
-176.85,-14.6,313847.808838
-176.8,-14.6,310463.50097700005
-176.75,-14.6,306719.421387
-176.7,-14.6,302645.53833
-176.65,-14.6,298276.184082
-176.6,-14.6,293648.895264
-176.55,-14.6,288803.100586
-176.5,-14.6,283778.839111
-176.45,-14.6,278615.600586
-176.4,-14.6,273351.34887700004
-176.35,-14.6,268021.240234
-176.3,-14.6,262656.82983400003
-176.25,-14.6,257285.186768
-176.2,-14.6,251928.02429200002
-176.15,-14.6,246601.34887699998
-176.1,-14.6,241315.002441
-176.05,-14.6,236072.631836
-176.0,-14.6,230871.841431
-175.95,-14.6,225704.605103
-175.9,-14.6,220557.96814
-175.85,-14.6,215414.779663
-175.8,-14.6,210254.77600100002
-175.75,-14.6,205055.526733
-175.7,-14.6,199793.579102
-175.65,-14.6,194445.419312
-175.6,-14.6,188988.510132
-175.55,-14.6,183402.191162
-175.5,-14.6,177668.426514
-175.45,-14.6,171772.56774899998
-175.4,-14.6,165703.979492
-175.35,-14.6,159456.710815
-175.3,-14.6,153030.059814
-175.25,-14.6,146429.138184
-175.2,-14.6,139665.31372099998
-175.15,-14.6,132756.607056
-175.1,-14.6,125727.897644
-175.05,-14.6,118610.832214
-175.0,-14.6,111443.473816
-174.95,-14.6,104269.592285
-174.9,-14.6,97137.5274658
-174.85,-14.6,90098.79302980001
-174.8,-14.6,83206.2606812
-174.75,-14.6,76512.2299194
-174.7,-14.6,70066.3986206
-174.65,-14.6,63913.8793945
-174.6,-14.6,58093.498230000005
-174.55,-14.6,52636.3754272
-174.5,-14.6,47565.0062561
-174.45,-14.6,42892.829894999995
-174.4,-14.6,38624.3057251
-174.35,-14.6,34755.496978799994
-174.3,-14.6,31275.0053406
-174.25,-14.6,28165.239334100002
-174.2,-14.6,25403.8295746
-174.15,-14.6,22965.0764465
-174.1,-14.6,20821.353912399998
-174.05,-14.6,18944.3435669
-174.0,-14.6,17306.0588837
-173.95,-14.6,15879.6310425
-173.9,-14.6,14639.8630142
-173.85,-14.6,13563.556671100001
-173.8,-14.6,12629.659652699998
-173.75,-14.6,11819.2768097
-173.7,-14.6,11115.5805588
-173.65,-14.6,10503.6773682
-173.6,-14.6,9970.43514252
-173.55,-14.6,9504.322052
-173.5,-14.6,9095.2539444
-173.45,-14.6,8734.45510864
-173.4,-14.6,8414.32952881
-178.2,-14.65,367217.529297
-178.15,-14.65,361904.693604
-178.1,-14.65,356832.45849600004
-178.05,-14.65,352072.509766
-178.0,-14.65,347688.87329099997
-177.95,-14.65,343735.38208
-177.9,-14.65,340253.173828
-177.85,-14.65,337268.859863
-177.8,-14.65,334793.151855
-177.75,-14.65,332820.19043
-177.7,-14.65,331327.453613
-177.65,-14.65,330276.45874000003
-177.6,-14.65,329614.28833
-177.55,-14.65,329275.512695
-177.5,-14.65,329184.875488
-177.45,-14.65,329260.314941
-177.4,-14.65,329416.137695
-177.35,-14.65,329566.375732
-177.3,-14.65,329627.89917
-177.25,-14.65,329523.254395
-177.2,-14.65,329182.98339799995
-177.15,-14.65,328547.72949199995
-177.1,-14.65,327569.27490200003
-177.05,-14.65,326211.395264
-177.0,-14.65,324449.890137
-176.95,-14.65,322272.30835
-176.9,-14.65,319677.185059
-176.85,-14.65,316673.00415
-176.8,-14.65,313276.977539
-176.75,-14.65,309513.73290999996
-176.7,-14.65,305413.879395
-176.65,-14.65,301012.81738300005
-176.6,-14.65,296349.151611
-176.55,-14.65,291463.59252899996
-176.5,-14.65,286397.705078
-176.45,-14.65,281192.565918
-176.4,-14.65,275887.72583
-176.35,-14.65,270520.050049
-176.3,-14.65,265122.680664
-176.25,-14.65,259724.090576
-176.2,-14.65,254347.320557
-176.15,-14.65,249009.399414
-176.1,-14.65,243720.870972
-176.05,-14.65,238485.73303200002
-176.0,-14.65,233301.589966
-175.95,-14.65,228160.079956
-175.9,-14.65,223047.47009299998
-175.85,-14.65,217945.61767600002
-175.8,-14.65,212832.97729500002
-175.75,-14.65,207685.592651
-175.7,-14.65,202478.363037
-175.65,-14.65,197186.080933
-175.6,-14.65,191784.45434599998
-175.55,-14.65,186251.00707999998
-175.5,-14.65,180566.02477999998
-175.45,-14.65,174713.18054200002
-175.4,-14.65,168680.343628
-175.35,-14.65,162460.128784
-175.3,-14.65,156050.552368
-175.25,-14.65,149455.67321799998
-175.2,-14.65,142686.019897
-175.15,-14.65,135759.06372099998
-175.1,-14.65,128699.40185499999
-175.05,-14.65,121538.764954
-175.0,-14.65,114315.681458
-174.95,-14.65,107074.714661
-174.9,-14.65,99865.3640747
-174.85,-14.65,92740.562439
-174.8,-14.65,85754.8294067
-174.75,-14.65,78962.2573853
-174.7,-14.65,72414.32189939999
-174.65,-14.65,66157.8903198
-174.6,-14.65,60233.3526611
-174.55,-14.65,54673.160553
-174.5,-14.65,49500.8583069
-174.45,-14.65,44730.6213379
-174.4,-14.65,40367.351532
-174.35,-14.65,36407.279968300005
-174.3,-14.65,32838.9663696
-174.25,-14.65,29644.6266174
-174.2,-14.65,26801.6052246
-174.15,-14.65,24283.908843999998
