publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,Month,Year
2886592,earthquake,2008-03-29 07:50:17.991000+00:00,2013-02-18T14:16:00.000Z,175.70993,-39.49817,1.94,14.1432,ML,,GROPE,reviewed,manual,nz1dr,12,7,8,0.095,281,0.07545,0.158,3,2008
2886591,earthquake,2008-03-29 07:41:41.273000+00:00,2013-02-18T14:16:00.000Z,175.9884,-38.8685,1.584,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,9,8,0.084,159,0.36296,0.181,3,2008
2886590,earthquake,2008-03-29 07:38:44.130000+00:00,2013-02-18T14:16:00.000Z,175.95433,-38.87222,2.232,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,24,24,14,0.109,53,0.41665,0.186,3,2008
2886587,earthquake,2008-03-29 07:25:12.231000+00:00,2013-02-18T14:16:00.000Z,167.48183,-45.00475,2.541,62.6933,ML,,GROPE,reviewed,manual,nz1dr,14,11,11,0.457,197,0.17063,0.166,3,2008
2886583,earthquake,2008-03-29 07:15:25.898000+00:00,2013-02-18T14:16:00.000Z,175.85007,-38.63933,3.32,154.7887,ML,,GROPE,reviewed,manual,nz1dr,17,15,10,0.613,159,0.18425,0.268,3,2008
2886580,earthquake,2008-03-29 07:07:19.650000+00:00,2013-02-18T14:16:00.000Z,175.39465,-39.17107,1.169,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,7,0.104,244,0.11609,0.194,3,2008
2886570,earthquake,2008-03-29 06:44:20.998000+00:00,2013-02-18T14:16:00.000Z,167.13519,-44.5885,2.58,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,7,0.571,270,0.34756,0.261,3,2008
2886552,earthquake,2008-03-29 05:49:13.772000+00:00,2013-02-18T14:16:00.000Z,176.05701,-38.78255,3.067,150.947,ML,,GROPE,reviewed,manual,nz1dr,11,9,8,0.513,209,0.25279,0.207,3,2008
2886541,earthquake,2008-03-29 05:14:31.102000+00:00,2013-02-18T14:16:00.000Z,171.78163,-41.90709,2.166,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.161,153,0.21407,0.22,3,2008
2886537,earthquake,2008-03-29 04:55:58.532000+00:00,2013-02-18T14:16:00.000Z,174.20572,-40.66393,2.231,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,12,11,0.257,213,0.36502,0.129,3,2008
2886514,earthquake,2008-03-29 03:48:49.458000+00:00,2013-02-18T14:16:00.000Z,167.46101,-45.21697,2.669,118.1859,ML,,GROPE,reviewed,manual,nz1dr,8,6,5,0.33,210,0.28207,0.361,3,2008
2886513,earthquake,2008-03-29 03:44:28.551000+00:00,2013-02-18T14:16:00.000Z,172.20799,-40.66933,3.33,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,12,14,0.29,184,0.14925,0.169,3,2008
2886508,earthquake,2008-03-29 03:29:22.464000+00:00,2013-02-18T14:16:00.000Z,177.54201,-37.73261,2.551,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.628,197,0.29403,0.143,3,2008
2886502,earthquake,2008-03-29 03:07:04.804000+00:00,2013-02-18T14:16:00.000Z,175.70477,-39.51655,2.12,18.262,ML,,GROPE,reviewed,manual,nz1dr,21,15,11,0.114,227,0.11394,0.116,3,2008
2886500,earthquake,2008-03-29 03:01:05.037000+00:00,2013-02-18T14:16:00.000Z,176.49953,-40.13206,2.677,42.1123,ML,,GROPE,reviewed,manual,nz1dr,14,8,4,0.08,81,0.15475,0.153,3,2008
2886492,earthquake,2008-03-29 02:29:03.065000+00:00,2013-02-18T14:16:00.000Z,172.20084,-40.63755,2.856,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,7,0.313,263,0.18267,0.281,3,2008
2886459,earthquake,2008-03-29 00:34:53.401000+00:00,2013-02-18T14:16:00.000Z,176.32927,-37.84099,2.952,141.7177,ML,,GROPE,reviewed,manual,nz1dr,9,7,3,0.746,287,0.3886,0.229,3,2008
2886444,earthquake,2008-03-28 23:51:52.297000+00:00,2013-02-18T14:16:00.000Z,175.88193,-38.67932,3.369,104.7373,ML,,GROPE,reviewed,manual,nz1dr,39,35,9,0.12,140,0.21154,0.201,3,2008
2886435,earthquake,2008-03-28 23:17:08.250000+00:00,2013-02-18T14:16:00.000Z,167.46379,-45.05916,2.707,95.5112,ML,,GROPE,reviewed,manual,nz1dr,12,8,8,0.462,196,0.15076,0.188,3,2008
2886431,earthquake,2008-03-28 23:05:04.784000+00:00,2013-02-18T14:16:00.000Z,175.79039,-38.25916,3.056,139.7101,ML,,GROPE,reviewed,manual,nz1dr,14,9,8,1.039,249,0.28078,0.294,3,2008
2886394,earthquake,2008-03-28 21:18:18.429000+00:00,2013-02-18T14:16:00.000Z,175.76689,-39.05562,1.387,8.7293,ML,,GROPE,reviewed,manual,nz1dr,11,7,7,0.097,163,0.06309,0.175,3,2008
2886393,earthquake,2008-03-28 21:15:12.461000+00:00,2013-02-18T14:16:00.000Z,175.7692,-39.0572,1.944,10.1224,ML,,GROPE,reviewed,manual,nz1dr,20,17,5,0.099,140,0.11809,0.088,3,2008
2886390,earthquake,2008-03-28 21:04:54.022000+00:00,2013-02-18T14:16:00.000Z,176.81181,-39.92381,2.345,48.2899,ML,,GROPE,reviewed,manual,nz1dr,9,5,3,0.137,180,0.0987,0.383,3,2008
2886384,earthquake,2008-03-28 20:48:40.635000+00:00,2013-02-18T14:16:00.000Z,176.10548,-38.06141,3.054,164.985,ML,,GROPE,reviewed,manual,nz1dr,11,6,3,0.817,267,0.16426,0.064,3,2008
2886343,earthquake,2008-03-28 18:45:07.312000+00:00,2013-02-18T14:15:00.000Z,177.73424,-38.91653,2.479,17.3509,ML,,GROPE,reviewed,manual,nz1dr,8,6,3,0.116,110,0.1311,0.241,3,2008
2886331,earthquake,2008-03-28 18:18:45.087000+00:00,2013-02-18T14:15:00.000Z,176.96344,-39.68178,2.323,33.5373,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.091,192,0.14736,0.057,3,2008
2886308,earthquake,2008-03-28 17:14:10.809000+00:00,2013-02-18T14:15:00.000Z,174.99672,-40.21172,2.344,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,25,20,21,0.455,125,0.35172,0.205,3,2008
2886299,earthquake,2008-03-28 16:53:43.862000+00:00,2013-02-18T14:15:00.000Z,174.91579,-40.11834,2.116,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,21,16,14,0.365,130,0.28582,0.122,3,2008
2886289,earthquake,2008-03-28 16:25:56.234000+00:00,2013-02-18T14:15:00.000Z,177.6346,-39.35294,2.367,42.4654,ML,,GROPE,reviewed,manual,nz1dr,16,12,8,0.29,174,0.29979,0.24,3,2008
2886287,earthquake,2008-03-28 16:23:15.581000+00:00,2013-02-18T14:15:00.000Z,176.77852,-37.90615,1.575,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,6,0.115,215,0.14194,0.13,3,2008
2886285,earthquake,2008-03-28 16:17:49.203000+00:00,2013-02-18T14:15:00.000Z,167.13881,-44.6223,2.7,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,12,0.565,247,0.34019,0.264,3,2008
2886277,earthquake,2008-03-28 15:57:25.122000+00:00,2013-02-18T14:15:00.000Z,176.80496,-37.77259,2.363,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,18,14,7,0.211,92,0.27086,0.149,3,2008
2886272,earthquake,2008-03-28 15:41:04.894000+00:00,2013-02-18T14:15:00.000Z,168.20358,-44.38617,2.119,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,6,8,0.35,200,0.18849,0.167,3,2008
2886269,earthquake,2008-03-28 15:32:41.708000+00:00,2013-02-18T14:15:00.000Z,173.01501,-41.85699,2.104,52.7025,ML,,GROPE,reviewed,manual,nz1dr,10,6,2,0.124,107,0.16576,0.074,3,2008
2886268,earthquake,2008-03-28 15:27:49.870000+00:00,2013-02-18T14:15:00.000Z,175.85136,-38.91186,1.057,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,4,0.067,139,0.15826,0.129,3,2008
2886253,earthquake,2008-03-28 14:54:20.182000+00:00,2013-02-18T14:15:00.000Z,176.00082,-40.91571,2.076,30.9178,ML,,GROPE,reviewed,manual,nz1dr,11,7,4,0.163,164,0.12039,0.119,3,2008
2886245,earthquake,2008-03-28 14:36:25.057000+00:00,2013-02-18T14:15:00.000Z,176.67767,-40.0834,2.19,44.0448,ML,,GROPE,reviewed,manual,nz1dr,14,9,5,0.15,120,0.12495,0.246,3,2008
2886239,earthquake,2008-03-28 14:09:58.485000+00:00,2013-02-18T14:15:00.000Z,176.69653,-37.80839,1.759,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,6,0.119,221,0.21773,0.165,3,2008
2886228,earthquake,2008-03-28 13:36:57.911000+00:00,2013-02-18T14:15:00.000Z,175.6526,-39.51552,1.646,18.7622,ML,,GROPE,reviewed,manual,nz1dr,15,11,11,0.132,209,0.09842,0.11,3,2008
2886205,earthquake,2008-03-28 12:27:15.906000+00:00,2013-02-18T14:15:00.000Z,175.67361,-41.35752,1.798,12.8635,ML,,GROPE,reviewed,manual,nz1dr,9,7,5,0.043,133,0.1207,0.115,3,2008
2886201,earthquake,2008-03-28 12:14:26.089000+00:00,2013-02-18T14:15:00.000Z,176.73335,-39.9452,3.076,47.925,ML,,GROPE,reviewed,manual,nz1dr,36,32,5,0.132,87,0.32981,0.247,3,2008
2886195,earthquake,2008-03-28 11:58:49.120000+00:00,2013-02-18T14:15:00.000Z,174.73511,-40.49637,2.297,45.5665,ML,,GROPE,reviewed,manual,nz1dr,27,23,10,0.389,117,0.15281,0.104,3,2008
2886190,earthquake,2008-03-28 11:42:17.966000+00:00,2013-02-18T14:15:00.000Z,175.76537,-39.05828,1.238,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,8,0.098,164,0.07119,0.172,3,2008
2886181,earthquake,2008-03-28 11:16:24.328000+00:00,2013-02-18T14:15:00.000Z,175.39049,-39.2495,1.693,19.2707,ML,,GROPE,reviewed,manual,nz1dr,13,9,9,0.126,254,0.11246,0.194,3,2008
2886178,earthquake,2008-03-28 11:03:43.475000+00:00,2013-03-13T11:29:00.000Z,174.12563,-41.71364,3.4,15.697,Mw,,GROPE,reviewed,manual,nz1dr,37,31,0,0.076,56,0.20963,0.0,3,2008
2886175,earthquake,2008-03-28 10:52:00+00:00,2013-02-18T14:15:00.000Z,171.90578,-41.72046,2.287,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,5,6,0.08,137,0.20413,0.322,3,2008
2886162,earthquake,2008-03-28 10:01:51.042000+00:00,2013-02-18T14:15:00.000Z,175.81282,-39.04781,1.509,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,11,11,0.077,182,0.24615,0.138,3,2008
2886157,earthquake,2008-03-28 09:44:24.241000+00:00,2013-02-18T14:15:00.000Z,167.47708,-45.11597,3.079,119.1552,ML,,GROPE,reviewed,manual,nz1dr,26,14,7,0.418,183,0.20763,0.156,3,2008
2886432,earthquake,2008-03-28 09:40:35.372000+00:00,2013-02-18T14:16:00.000Z,175.7713,-39.05917,1.393,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,10,0.102,163,0.06501,0.141,3,2008
2886156,earthquake,2008-03-28 09:38:51.617000+00:00,2013-02-18T14:15:00.000Z,174.30054,-40.21635,2.456,104.03,ML,,GROPE,reviewed,manual,nz1dr,18,12,6,0.654,129,0.19466,0.384,3,2008
2886148,earthquake,2008-03-28 09:18:06.372000+00:00,2013-02-18T14:15:00.000Z,176.93193,-40.78522,2.74,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,18,15,5,0.531,222,0.1616,0.097,3,2008
2886136,earthquake,2008-03-28 08:41:09.424000+00:00,2013-02-18T14:15:00.000Z,172.44655,-41.69978,2.007,84.2025,ML,,GROPE,reviewed,manual,nz1dr,12,8,2,0.349,100,0.08348,0.446,3,2008
2886118,earthquake,2008-03-28 07:47:10.320000+00:00,2013-02-18T14:15:00.000Z,174.79614,-38.37234,2.269,16.027,ML,,GROPE,reviewed,manual,nz1dr,10,7,5,0.15,191,0.18374,0.181,3,2008
2886117,earthquake,2008-03-28 07:44:21.262000+00:00,2013-02-18T14:15:00.000Z,168.064,-44.45407,2.078,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,6,0.242,211,0.16018,0.219,3,2008
2886114,earthquake,2008-03-28 07:33:39.223000+00:00,2013-02-18T14:15:00.000Z,178.99614,-36.0688,4.385,96.0543,ML,,GROPE,reviewed,manual,nz1dr,26,23,19,1.592,247,0.21094,0.194,3,2008
2886108,earthquake,2008-03-28 07:09:46.919000+00:00,2013-02-18T14:15:00.000Z,166.88603,-45.37394,2.231,50.1481,ML,,GROPE,reviewed,manual,nz1dr,14,10,8,0.21,217,0.11405,0.114,3,2008
2886106,earthquake,2008-03-28 06:58:32.660000+00:00,2013-02-18T14:15:00.000Z,176.32823,-40.16133,2.424,51.8309,ML,,GROPE,reviewed,manual,nz1dr,12,8,5,0.128,112,0.13328,0.115,3,2008
2886098,earthquake,2008-03-28 06:39:47.644000+00:00,2013-03-13T11:26:00.000Z,179.36,-32.88,5.6,365.0,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,41,35,0,4.752,283,0.74207,0.0,3,2008
2886050,quarry blast,2008-03-28 04:03:08.675000+00:00,2013-02-18T14:15:00.000Z,175.07001,-37.62001,2.569,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,3,3,1,0.361,260,0.0811,0.0,3,2008
2886030,earthquake,2008-03-28 03:05:27.071000+00:00,2013-02-18T14:15:00.000Z,168.21281,-44.51845,2.34,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,9,0.258,171,0.1261,0.198,3,2008
2886028,earthquake,2008-03-28 02:57:47.506000+00:00,2013-02-18T14:15:00.000Z,175.67136,-39.51926,1.932,20.5928,ML,,GROPE,reviewed,manual,nz1dr,18,13,13,0.127,216,0.04529,0.136,3,2008
2886022,earthquake,2008-03-28 02:35:21.825000+00:00,2013-02-18T14:15:00.000Z,175.41653,-39.24629,1.754,18.4817,ML,,GROPE,reviewed,manual,nz1dr,15,11,9,0.071,134,0.07519,0.198,3,2008
2886021,earthquake,2008-03-28 02:30:18.988000+00:00,2013-02-18T14:15:00.000Z,173.27394,-41.17026,1.907,91.6016,ML,,GROPE,reviewed,manual,nz1dr,9,5,2,0.093,152,0.06212,0.148,3,2008
2886003,earthquake,2008-03-28 01:27:19.543000+00:00,2013-02-18T14:15:00.000Z,175.49576,-40.59593,2.472,34.313,ML,,GROPE,reviewed,manual,nz1dr,18,13,6,0.091,75,0.20553,0.217,3,2008
2886000,earthquake,2008-03-28 01:18:39.511000+00:00,2013-02-18T14:15:00.000Z,167.57718,-44.93632,3.173,72.3873,ML,,GROPE,reviewed,manual,nz1dr,17,14,7,0.361,195,0.16878,0.209,3,2008
2885982,earthquake,2008-03-28 00:25:11.536000+00:00,2013-02-18T14:15:00.000Z,176.42155,-39.9206,2.052,31.5935,ML,,GROPE,reviewed,manual,nz1dr,10,6,4,0.146,116,0.20583,0.091,3,2008
2885981,earthquake,2008-03-28 00:23:44.244000+00:00,2013-02-18T14:15:00.000Z,178.26785,-37.52263,2.761,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,3,0.052,273,0.18269,0.128,3,2008
2885980,earthquake,2008-03-28 00:21:02.230000+00:00,2013-02-18T14:15:00.000Z,173.86922,-40.38424,2.185,97.8265,ML,,GROPE,reviewed,manual,nz1dr,10,6,3,0.421,277,0.18202,0.192,3,2008
2885965,earthquake,2008-03-27 23:28:49.413000+00:00,2013-02-18T14:15:00.000Z,176.1248,-40.24399,2.267,29.8737,ML,,GROPE,reviewed,manual,nz1dr,17,10,5,0.065,101,0.35661,0.255,3,2008
2885942,earthquake,2008-03-27 22:13:05.154000+00:00,2013-02-18T14:15:00.000Z,174.66454,-40.64354,2.202,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,18,13,11,0.287,123,0.27592,0.182,3,2008
2885939,earthquake,2008-03-27 22:04:05.486000+00:00,2013-02-18T14:15:00.000Z,175.15022,-39.20441,3.253,215.4625,ML,,GROPE,reviewed,manual,nz1dr,11,6,6,1.06,274,0.12084,0.292,3,2008
2885856,earthquake,2008-03-27 17:47:10.364000+00:00,2013-02-18T14:15:00.000Z,167.38579,-45.20255,2.272,73.6682,ML,,GROPE,reviewed,manual,nz1dr,13,10,10,0.31,184,0.1789,0.259,3,2008
2885839,earthquake,2008-03-27 17:00:13.870000+00:00,2013-02-18T14:15:00.000Z,176.72882,-38.12154,0.907,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,3,0.015,122,0.15419,0.269,3,2008
2885916,earthquake,2008-03-27 16:54:48.114000+00:00,2013-02-18T14:15:00.000Z,167.44377,-45.09109,2.548,59.2268,ML,,GROPE,reviewed,manual,nz1dr,19,13,12,0.428,191,0.19086,0.231,3,2008
2885837,earthquake,2008-03-27 16:54:34.332000+00:00,2013-02-18T14:15:00.000Z,172.79584,-41.35887,2.188,98.9742,ML,,GROPE,reviewed,manual,nz1dr,12,8,2,0.413,97,0.10333,0.02,3,2008
2885835,earthquake,2008-03-27 16:43:26.754000+00:00,2013-02-18T14:15:00.000Z,169.26218,-46.51916,2.46,17.2009,ML,,GROPE,reviewed,manual,nz1dr,14,7,8,0.087,216,0.29008,0.376,3,2008
2885816,earthquake,2008-03-27 15:51:42.825000+00:00,2013-02-18T14:15:00.000Z,168.65378,-44.23665,1.649,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,6,0.187,160,0.36956,0.186,3,2008
2885813,earthquake,2008-03-27 15:41:23.210000+00:00,2013-02-18T14:15:00.000Z,176.21573,-39.64888,2.068,53.1528,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,0.451,226,0.07224,0.248,3,2008
2885799,earthquake,2008-03-27 15:03:18.064000+00:00,2013-02-18T14:15:00.000Z,175.87419,-41.07233,1.045,26.9214,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,0.038,170,0.06641,0.12,3,2008
2885796,earthquake,2008-03-27 14:52:36.789000+00:00,2013-02-18T14:15:00.000Z,174.04596,-40.55147,2.426,92.0593,ML,,GROPE,reviewed,manual,nz1dr,14,9,6,0.269,199,0.34413,0.202,3,2008
2885912,earthquake,2008-03-27 14:48:47.207000+00:00,2013-02-18T14:15:00.000Z,177.79277,-38.74094,2.279,28.9764,ML,,GROPE,reviewed,manual,nz1dr,10,7,3,0.196,114,0.39377,0.35,3,2008
2885795,earthquake,2008-03-27 14:48:01.408000+00:00,2013-02-18T14:15:00.000Z,173.5387,-41.36326,1.961,57.3114,ML,,GROPE,reviewed,manual,nz1dr,8,4,2,0.188,127,0.10495,0.062,3,2008
2885768,earthquake,2008-03-27 13:31:19.577000+00:00,2013-02-18T14:15:00.000Z,176.20531,-38.63361,1.66,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,7,2,0.067,141,0.20715,0.08,3,2008
2885765,earthquake,2008-03-27 13:19:50.286000+00:00,2013-02-18T16:01:00.000Z,176.21227,-38.63728,1.533,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,1,0.073,145,0.26805,0.0,3,2008
2885764,earthquake,2008-03-27 13:18:44.928000+00:00,2013-02-18T14:15:00.000Z,176.81769,-37.77339,2.414,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,10,7,0.221,135,0.25245,0.095,3,2008
2885763,earthquake,2008-03-27 13:16:11.297000+00:00,2013-02-18T14:15:00.000Z,176.19014,-38.62196,1.698,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,2,0.055,131,0.14911,0.34,3,2008
2885761,earthquake,2008-03-27 13:10:13.069000+00:00,2013-02-18T14:15:00.000Z,173.49373,-40.11226,2.822,209.3934,ML,,GROPE,reviewed,manual,nz1dr,15,10,6,1.026,244,0.22843,0.18,3,2008
2885752,earthquake,2008-03-27 12:45:34.426000+00:00,2013-02-18T14:15:00.000Z,171.76833,-43.13117,3.142,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,20,13,7,0.507,87,0.27236,0.183,3,2008
2885741,earthquake,2008-03-27 12:12:14.972000+00:00,2013-02-18T14:15:00.000Z,176.2206,-38.62419,1.197,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,1,0.079,142,0.29497,0.0,3,2008
2885735,earthquake,2008-03-27 11:57:01.738000+00:00,2013-02-18T14:15:00.000Z,167.79762,-44.19773,1.943,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,5,0.486,257,0.10116,0.224,3,2008
2885725,earthquake,2008-03-27 11:33:50.060000+00:00,2013-02-18T14:15:00.000Z,174.24652,-41.67159,1.839,9.455,ML,,GROPE,reviewed,manual,nz1dr,12,10,9,0.083,149,0.26623,0.26,3,2008
2885706,earthquake,2008-03-27 10:40:03.069000+00:00,2013-02-18T14:15:00.000Z,175.20314,-38.77732,2.828,114.3653,ML,,GROPE,reviewed,manual,nz1dr,12,7,5,0.992,326,0.37543,0.154,3,2008
2885703,earthquake,2008-03-27 10:28:40.471000+00:00,2013-02-18T14:15:00.000Z,177.63164,-39.13457,2.064,36.3313,ML,,GROPE,reviewed,manual,nz1dr,8,5,3,0.115,173,0.27687,0.14,3,2008
2885702,earthquake,2008-03-27 10:23:15.232000+00:00,2013-02-18T14:15:00.000Z,175.46504,-38.64238,2.915,157.6668,ML,,GROPE,reviewed,manual,nz1dr,11,8,10,0.958,209,0.18019,0.296,3,2008
2885695,earthquake,2008-03-27 09:56:28.403000+00:00,2013-02-18T14:15:00.000Z,169.6301,-44.80405,2.284,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,9,0.437,84,0.21348,0.335,3,2008
2885694,earthquake,2008-03-27 09:52:58.260000+00:00,2013-02-18T14:15:00.000Z,169.63057,-44.81565,2.184,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,9,0.437,72,0.25964,0.338,3,2008
2885690,earthquake,2008-03-27 09:39:26.639000+00:00,2013-02-18T14:15:00.000Z,168.69809,-45.14341,1.614,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,5,0.388,155,0.23375,0.196,3,2008
2885681,earthquake,2008-03-27 09:05:27.898000+00:00,2013-02-18T14:15:00.000Z,172.38361,-41.52589,1.578,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,0.458,126,0.39155,0.159,3,2008
2885668,earthquake,2008-03-27 08:20:59.152000+00:00,2013-02-18T14:15:00.000Z,177.64163,-39.4089,2.501,40.0176,ML,,GROPE,reviewed,manual,nz1dr,14,10,5,0.327,185,0.3805,0.206,3,2008
2885648,earthquake,2008-03-27 07:18:36.784000+00:00,2013-02-18T14:15:00.000Z,179.2097,-35.63285,3.244,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,8,2.06,343,0.41747,0.196,3,2008
2885641,earthquake,2008-03-27 06:52:33.176000+00:00,2013-02-18T14:15:00.000Z,174.13815,-42.14849,2.346,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,6,0.518,180,0.31456,0.369,3,2008
2885640,earthquake,2008-03-27 06:50:38.376000+00:00,2013-02-18T14:15:00.000Z,175.35249,-39.04181,2.786,118.8068,ML,,GROPE,reviewed,manual,nz1dr,9,7,5,0.356,303,0.23702,0.16,3,2008
2885635,earthquake,2008-03-27 06:33:27.007000+00:00,2013-02-18T14:15:00.000Z,179.938,-37.72588,2.984,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,7,1.305,316,0.19251,0.185,3,2008
2885628,earthquake,2008-03-27 06:10:31.948000+00:00,2013-02-18T14:15:00.000Z,173.72499,-40.0654,2.941,164.4651,ML,,GROPE,reviewed,manual,nz1dr,16,10,9,1.182,224,0.20281,0.312,3,2008
2885620,earthquake,2008-03-27 05:43:30.773000+00:00,2013-02-18T14:14:00.000Z,173.74815,-40.56036,2.38,97.7011,ML,,GROPE,reviewed,manual,nz1dr,12,8,3,0.276,215,0.28708,0.287,3,2008
2885609,earthquake,2008-03-27 05:13:46.434000+00:00,2013-02-18T14:14:00.000Z,174.66356,-39.60268,3.454,119.075,ML,,GROPE,reviewed,manual,nz1dr,54,45,11,0.292,65,0.21231,0.144,3,2008
2885597,earthquake,2008-03-27 04:40:47.960000+00:00,2013-02-18T14:14:00.000Z,167.10234,-45.51981,2.554,70.4578,ML,,GROPE,reviewed,manual,nz1dr,14,9,9,0.065,190,0.22625,0.144,3,2008
2885585,earthquake,2008-03-27 04:11:39.666000+00:00,2013-02-18T14:14:00.000Z,174.70967,-40.29796,2.979,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,51,45,28,0.581,81,0.41702,0.169,3,2008
2885584,earthquake,2008-03-27 04:06:17.207000+00:00,2013-02-18T14:14:00.000Z,167.29572,-44.92122,2.856,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,6,0.512,222,0.41137,0.244,3,2008
2885569,earthquake,2008-03-27 03:24:08.390000+00:00,2013-02-18T14:14:00.000Z,176.83028,-37.7594,2.244,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,9,5,0.235,163,0.266,0.063,3,2008
2885563,earthquake,2008-03-27 03:05:59.344000+00:00,2013-02-18T14:14:00.000Z,167.45958,-44.75068,2.326,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,10,11,0.341,240,0.23555,0.24,3,2008
2885548,earthquake,2008-03-27 02:17:24.806000+00:00,2013-02-18T14:14:00.000Z,176.75879,-38.02369,2.044,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,10,5,0.076,159,0.18697,0.096,3,2008
2885546,earthquake,2008-03-27 02:06:34.412000+00:00,2013-02-18T14:14:00.000Z,172.55434,-41.06504,2.251,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,5,0.238,136,0.38257,0.165,3,2008
2885540,earthquake,2008-03-27 01:49:49.057000+00:00,2013-02-18T14:14:00.000Z,171.89244,-42.1437,2.123,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,5,0.402,129,0.42921,0.167,3,2008
2885494,earthquake,2008-03-26 23:37:01.683000+00:00,2013-02-18T14:14:00.000Z,167.14188,-44.55749,2.62,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,9,0.572,283,0.33612,0.19,3,2008
2885492,earthquake,2008-03-26 23:27:41.695000+00:00,2013-02-18T14:14:00.000Z,175.36929,-41.56731,1.955,17.24,ML,,GROPE,reviewed,manual,nz1dr,13,9,6,0.086,213,0.25432,0.089,3,2008
2885461,earthquake,2008-03-26 21:56:56.978000+00:00,2013-02-18T14:14:00.000Z,173.24736,-42.98332,2.858,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,8,9,0.607,190,0.20618,0.132,3,2008
2885452,earthquake,2008-03-26 21:29:48.117000+00:00,2013-02-18T14:14:00.000Z,178.38387,-37.54714,3.886,50.6719,ML,,GROPE,reviewed,manual,nz1dr,21,16,8,0.064,220,0.2763,0.202,3,2008
