publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,Month,Year
2200162,earthquake,2004-03-16 09:18:19.216000+00:00,2010-01-13T22:36:00.000Z,166.38495,-45.06746,2.571,16.2245,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.674,336,0.15434,0.062,3,2004
2200096,earthquake,2004-03-16 05:28:19.035000+00:00,2010-01-13T22:36:00.000Z,175.7021,-39.16607,1.61,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,6,0.079,265,0.1209,0.287,3,2004
2200090,earthquake,2004-03-16 05:03:32.620000+00:00,2010-01-13T22:36:00.000Z,175.35703,-39.06758,2.914,112.8901,ML,,GROPE,reviewed,manual,nz1dr,18,11,4,0.035,199,0.16363,0.077,3,2004
2200063,earthquake,2004-03-16 04:00:27.747000+00:00,2010-01-13T22:36:00.000Z,166.93929,-45.227,2.259,11.6881,ML,,GROPE,reviewed,manual,nz1dr,9,5,3,0.199,241,0.12932,0.035,3,2004
2200000,earthquake,2004-03-16 01:29:53.009000+00:00,2010-01-13T22:36:00.000Z,176.02693,-38.39877,3.517,173.761,ML,,GROPE,reviewed,manual,nz1dr,10,8,5,0.713,227,0.17049,0.334,3,2004
2199999,earthquake,2004-03-16 01:25:29.708000+00:00,2010-01-13T22:36:00.000Z,173.63527,-41.48523,1.653,54.0254,ML,,GROPE,reviewed,manual,nz1dr,8,4,2,0.293,178,0.04985,0.191,3,2004
2199981,earthquake,2004-03-16 00:30:22.960000+00:00,2010-01-13T22:36:00.000Z,176.88147,-38.48009,2.758,54.5359,ML,,GROPE,reviewed,manual,nz1dr,8,5,3,0.283,165,0.14515,0.107,3,2004
2199979,earthquake,2004-03-16 00:25:04.446000+00:00,2010-01-13T22:36:00.000Z,175.52562,-39.34016,1.997,16.7355,ML,,GROPE,reviewed,manual,nz1dr,18,11,10,0.07,286,0.08457,0.271,3,2004
2199977,earthquake,2004-03-16 00:21:42.661000+00:00,2010-01-13T22:36:00.000Z,174.5416,-40.45427,2.746,55.179,ML,,GROPE,reviewed,manual,nz1dr,24,17,7,0.495,134,0.22852,0.226,3,2004
2199966,earthquake,2004-03-15 23:51:19.719000+00:00,2010-01-13T22:36:00.000Z,174.86559,-40.16336,2.286,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,7,0.957,213,0.19219,0.227,3,2004
2199922,earthquake,2004-03-15 22:12:13.843000+00:00,2010-01-13T22:36:00.000Z,173.64354,-40.35965,2.913,218.514,ML,,GROPE,reviewed,manual,nz1dr,11,5,3,0.881,279,0.19961,0.04,3,2004
2356540,earthquake,2004-03-15 21:46:08.865000+00:00,2010-01-13T22:36:00.000Z,167.45795,-44.95427,2.46,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,5,3,0.289,160,0.23176,0.166,3,2004
2199912,earthquake,2004-03-15 21:44:08.911000+00:00,2010-01-13T22:36:00.000Z,175.56,-39.28001,0.442,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,2,0.004,265,0.52653,0.171,3,2004
2199909,earthquake,2004-03-15 21:34:25.512000+00:00,2010-01-13T22:36:00.000Z,177.08075,-37.56642,2.569,141.1439,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.845,295,0.19451,0.027,3,2004
2199902,earthquake,2004-03-15 21:13:11.314000+00:00,2010-01-13T22:36:00.000Z,166.88748,-45.27809,2.992,22.8632,ML,,GROPE,reviewed,manual,nz1dr,10,5,7,0.056,223,0.21655,0.095,3,2004
2199896,earthquake,2004-03-15 20:56:06.002000+00:00,2010-01-13T22:36:00.000Z,175.20566,-39.44513,2.601,79.6299,ML,,GROPE,reviewed,manual,nz1dr,18,10,1,0.328,171,0.127,0.0,3,2004
2199888,earthquake,2004-03-15 20:42:18.351000+00:00,2010-01-13T22:36:00.000Z,178.65274,-38.48981,2.584,28.4941,ML,,GROPE,reviewed,manual,nz1dr,12,5,4,0.5,272,0.26661,0.177,3,2004
2199882,earthquake,2004-03-15 20:22:45.104000+00:00,2010-01-13T22:36:00.000Z,177.81804,-38.91535,2.095,26.205,ML,,GROPE,reviewed,manual,nz1dr,9,4,2,0.156,196,0.28687,0.073,3,2004
2199867,earthquake,2004-03-15 19:28:23.800000+00:00,2010-01-13T22:36:00.000Z,177.54919,-39.21984,2.798,29.2568,ML,,GROPE,reviewed,manual,nz1dr,9,4,3,0.218,247,0.14703,0.044,3,2004
2199856,earthquake,2004-03-15 19:03:10.486000+00:00,2010-01-13T22:36:00.000Z,175.74756,-40.90241,2.203,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,3,3,0.317,172,0.11677,0.262,3,2004
2199844,earthquake,2004-03-15 18:29:51.635000+00:00,2010-01-13T22:36:00.000Z,174.92706,-40.20514,2.57,21.2166,ML,,GROPE,reviewed,manual,nz1dr,20,12,21,0.45,164,0.29711,0.259,3,2004
2199833,earthquake,2004-03-15 17:59:50.693000+00:00,2010-01-13T22:36:00.000Z,177.60339,-38.54613,3.463,49.5785,ML,,GROPE,reviewed,manual,nz1dr,26,21,12,0.218,71,0.14685,0.215,3,2004
2199826,earthquake,2004-03-15 17:44:12.700000+00:00,2010-01-13T22:36:00.000Z,175.08783,-39.25946,1.555,32.2734,ML,,GROPE,reviewed,manual,nz1dr,7,5,3,0.318,315,0.06879,0.205,3,2004
2199821,earthquake,2004-03-15 17:32:47.215000+00:00,2010-01-13T22:36:00.000Z,175.56,-39.28001,0.496,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,5,0.004,265,0.50502,0.227,3,2004
2199819,earthquake,2004-03-15 17:28:33.513000+00:00,2010-01-13T22:36:00.000Z,166.98413,-45.346,2.279,63.7528,ML,,GROPE,reviewed,manual,nz1dr,9,4,2,0.17,310,0.34879,0.024,3,2004
2356212,earthquake,2004-03-15 16:51:39.616000+00:00,2010-01-13T22:36:00.000Z,167.05666,-45.04162,2.081,21.831,ML,,GROPE,reviewed,manual,nz1dr,8,3,2,0.43,303,0.06187,0.085,3,2004
2199797,earthquake,2004-03-15 16:25:25.445000+00:00,2010-01-13T22:36:00.000Z,174.65916,-39.66459,2.415,117.3392,ML,,GROPE,reviewed,manual,nz1dr,31,19,4,0.268,90,0.25783,0.209,3,2004
2356204,earthquake,2004-03-15 15:06:54.493000+00:00,2010-01-13T22:36:00.000Z,177.43114,-37.09166,2.697,128.3696,ML,,GROPE,reviewed,manual,nz1dr,12,6,4,0.842,292,0.10514,0.129,3,2004
2199763,earthquake,2004-03-15 15:06:22.909000+00:00,2010-01-13T22:36:00.000Z,177.61122,-36.81596,2.867,150.4212,ML,,GROPE,reviewed,manual,nz1dr,11,6,5,0.931,304,0.30066,0.219,3,2004
2199757,earthquake,2004-03-15 14:48:59.940000+00:00,2010-01-13T22:36:00.000Z,177.27579,-36.74298,3.008,174.8215,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,1.521,325,0.07837,0.031,3,2004
2356200,earthquake,2004-03-15 14:07:17.526000+00:00,2010-01-13T22:36:00.000Z,171.42303,-43.66292,1.941,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,4,5,0.273,166,0.08349,0.188,3,2004
2199742,earthquake,2004-03-15 14:05:41.069000+00:00,2010-01-13T22:36:00.000Z,175.56,-39.28001,0.406,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,2,0.004,306,0.33981,0.162,3,2004
2199721,earthquake,2004-03-15 13:25:37.791000+00:00,2010-01-13T22:36:00.000Z,178.25761,-38.33508,1.916,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,3,3,0.261,267,0.26723,0.041,3,2004
2199720,earthquake,2004-03-15 13:24:40.598000+00:00,2010-01-13T22:36:00.000Z,166.89584,-45.19271,2.364,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,4,3,0.329,302,0.29018,0.262,3,2004
2199716,earthquake,2004-03-15 13:14:10.023000+00:00,2010-01-13T22:36:00.000Z,165.79657,-46.61071,2.839,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,1.484,322,0.46768,0.306,3,2004
2199713,earthquake,2004-03-15 13:03:13.131000+00:00,2010-01-13T22:36:00.000Z,167.13971,-45.21666,2.357,32.0616,ML,,GROPE,reviewed,manual,nz1dr,11,4,6,0.17,166,0.22418,0.157,3,2004
2356185,earthquake,2004-03-15 12:47:53.858000+00:00,2010-01-13T22:36:00.000Z,178.16119,-38.19141,2.313,23.0325,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.14,160,0.39945,0.069,3,2004
2356183,earthquake,2004-03-15 12:47:25.750000+00:00,2010-01-13T22:36:00.000Z,166.64212,-46.2756,2.579,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,3,0.885,316,0.40877,0.3,3,2004
2199709,earthquake,2004-03-15 12:45:37.138000+00:00,2010-01-13T22:36:00.000Z,178.14764,-38.21889,2.181,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,3,0.169,161,0.47536,0.108,3,2004
2199708,earthquake,2004-03-15 12:43:40.771000+00:00,2010-01-13T22:36:00.000Z,175.56,-39.28001,0.087,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,2,0.004,306,0.409,0.043,3,2004
2199697,earthquake,2004-03-15 12:11:31.627000+00:00,2010-01-13T22:36:00.000Z,166.9016,-45.10194,2.626,19.4386,ML,,GROPE,reviewed,manual,nz1dr,11,6,8,0.121,234,0.22587,0.177,3,2004
2199695,earthquake,2004-03-15 12:00:29.462000+00:00,2010-01-13T22:36:00.000Z,177.95799,-38.415,2.62,31.1211,ML,,GROPE,reviewed,manual,nz1dr,10,7,5,0.212,128,0.37662,0.211,3,2004
2199694,earthquake,2004-03-15 11:54:40.072000+00:00,2010-01-13T22:36:00.000Z,175.68086,-39.50391,1.7,13.0924,ML,,GROPE,reviewed,manual,nz1dr,17,10,9,0.235,179,0.09949,0.155,3,2004
2199685,earthquake,2004-03-15 11:34:02.878000+00:00,2010-01-13T22:36:00.000Z,175.56,-39.28001,0.703,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,4,0.004,265,0.58484,0.159,3,2004
2199681,earthquake,2004-03-15 11:17:51.658000+00:00,2010-01-13T22:36:00.000Z,167.48807,-44.95785,2.154,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,3,0.421,203,0.14868,0.194,3,2004
2199671,earthquake,2004-03-15 10:41:29.694000+00:00,2010-01-13T22:36:00.000Z,177.57503,-39.23797,2.117,30.7519,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.227,254,0.1187,0.041,3,2004
2354312,earthquake,2004-03-15 10:34:23.604000+00:00,2010-01-13T22:36:00.000Z,166.90659,-45.26075,2.183,24.8623,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.269,318,0.04123,0.013,3,2004
2199667,earthquake,2004-03-15 10:32:23.781000+00:00,2010-01-13T22:36:00.000Z,176.36916,-39.64438,1.793,31.1111,ML,,GROPE,reviewed,manual,nz1dr,9,6,6,0.486,174,0.14489,0.091,3,2004
2199665,earthquake,2004-03-15 10:28:24.483000+00:00,2010-01-13T22:36:00.000Z,174.75105,-40.1269,2.431,68.7282,ML,,GROPE,reviewed,manual,nz1dr,31,22,8,0.412,98,0.26777,0.147,3,2004
2199661,earthquake,2004-03-15 10:19:07.379000+00:00,2010-01-13T22:36:00.000Z,175.5363,-39.28291,0.493,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,5,0.022,283,0.09092,0.117,3,2004
2199652,earthquake,2004-03-15 09:38:33.711000+00:00,2010-01-13T22:36:00.000Z,175.60286,-41.38066,2.237,18.7768,ML,,GROPE,reviewed,manual,nz1dr,15,8,8,0.234,227,0.2261,0.189,3,2004
2199649,earthquake,2004-03-15 09:31:38.305000+00:00,2010-01-13T22:36:00.000Z,171.36349,-42.26409,2.105,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,4,4,0.613,184,0.29723,0.139,3,2004
2199643,earthquake,2004-03-15 09:12:28.173000+00:00,2010-01-13T22:36:00.000Z,173.7921,-39.39023,1.909,11.5844,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.121,311,0.05679,0.202,3,2004
2199623,earthquake,2004-03-15 08:07:28.961000+00:00,2007-11-13T14:09:00.000Z,172.31534,-41.69046,-9.0,92.498,ML,,GROPE,reviewed,manual,nz1dr,7,3,0,0.387,199,0.21135,0.0,3,2004
2354297,earthquake,2004-03-15 07:46:22.814000+00:00,2010-01-13T22:36:00.000Z,175.56,-39.28001,0.605,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,2,0.004,306,0.45887,0.222,3,2004
2199614,earthquake,2004-03-15 07:44:10.761000+00:00,2010-01-13T22:36:00.000Z,171.41074,-42.0759,2.493,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,6,0.441,196,0.2214,0.142,3,2004
2199605,earthquake,2004-03-15 07:14:13.073000+00:00,2010-01-13T22:36:00.000Z,167.05591,-45.79632,1.836,4.9408,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.337,273,0.05531,0.155,3,2004
2199602,earthquake,2004-03-15 07:03:19.890000+00:00,2010-01-13T22:36:00.000Z,176.98103,-37.76493,2.729,130.2548,ML,,GROPE,reviewed,manual,nz1dr,8,3,2,0.506,335,0.05293,0.049,3,2004
2354291,earthquake,2004-03-15 07:02:56.651000+00:00,2010-01-13T22:36:00.000Z,171.33368,-43.03913,2.134,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,4,4,0.439,195,0.25079,0.327,3,2004
2354288,earthquake,2004-03-15 07:00:38.015000+00:00,2010-01-13T22:36:00.000Z,172.30367,-41.74765,1.637,92.7896,ML,,GROPE,reviewed,manual,nz1dr,8,4,1,0.374,147,0.12728,0.0,3,2004
2199601,earthquake,2004-03-15 06:59:22.066000+00:00,2010-01-13T22:36:00.000Z,166.9565,-45.27964,3.117,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,10,0.077,176,0.24741,0.191,3,2004
2199597,earthquake,2004-03-15 06:47:02.870000+00:00,2010-01-13T22:36:00.000Z,171.34782,-42.98336,2.753,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,8,0.458,117,0.2715,0.149,3,2004
2199591,earthquake,2004-03-15 06:22:57.209000+00:00,2010-01-13T22:36:00.000Z,167.42146,-44.87993,2.908,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,6,6,0.301,186,0.42338,0.262,3,2004
2199561,earthquake,2004-03-15 04:32:35.551000+00:00,2010-01-13T22:36:00.000Z,167.03777,-45.16795,2.623,20.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,6,5,0.118,208,0.21792,0.09,3,2004
2199559,earthquake,2004-03-15 04:30:33.475000+00:00,2010-01-13T22:36:00.000Z,175.57895,-41.38121,2.455,16.5474,ML,,GROPE,reviewed,manual,nz1dr,13,7,6,0.229,277,0.11544,0.145,3,2004
2354277,earthquake,2004-03-15 04:29:24.141000+00:00,2010-01-13T22:36:00.000Z,166.80307,-45.11228,2.493,16.4745,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.201,277,0.33712,0.09,3,2004
2199556,earthquake,2004-03-15 04:21:59.065000+00:00,2010-01-13T22:36:00.000Z,174.868,-39.37626,3.33,142.7022,ML,,GROPE,reviewed,manual,nz1dr,24,17,8,0.39,200,0.18191,0.242,3,2004
2199533,earthquake,2004-03-15 03:10:12.054000+00:00,2010-01-13T22:36:00.000Z,175.32806,-39.25436,1.608,13.8112,ML,,GROPE,reviewed,manual,nz1dr,18,10,9,0.175,277,0.10095,0.18,3,2004
2199463,earthquake,2004-03-15 00:53:49.126000+00:00,2010-01-13T22:36:00.000Z,177.144,-38.44607,3.226,48.034,ML,,GROPE,reviewed,manual,nz1dr,27,20,6,0.187,53,0.19902,0.243,3,2004
2199452,earthquake,2004-03-15 00:26:06.011000+00:00,2010-01-13T22:36:00.000Z,168.70851,-44.11674,2.458,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,5,0.791,190,0.3751,0.15,3,2004
2199450,earthquake,2004-03-15 00:23:34.071000+00:00,2010-01-13T22:36:00.000Z,175.79749,-39.02304,1.793,7.4087,ML,,GROPE,reviewed,manual,nz1dr,25,13,11,0.065,111,0.21047,0.207,3,2004
2199440,earthquake,2004-03-15 00:04:45.362000+00:00,2010-01-13T22:36:00.000Z,166.72101,-45.45027,2.223,15.0247,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.305,328,0.2139,0.242,3,2004
2199438,earthquake,2004-03-14 23:57:42.385000+00:00,2010-01-13T22:36:00.000Z,166.99089,-45.65959,1.759,5.0958,ML,,GROPE,reviewed,manual,nz1dr,8,3,2,0.225,281,0.06439,0.061,3,2004
2199436,earthquake,2004-03-14 23:52:25.182000+00:00,2010-01-13T22:36:00.000Z,173.79933,-39.39174,1.803,11.2468,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.117,309,0.10631,0.141,3,2004
2199435,earthquake,2004-03-14 23:49:46.332000+00:00,2010-01-13T22:36:00.000Z,178.23128,-38.40417,2.296,25.6696,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.331,273,0.09333,0.275,3,2004
2199433,earthquake,2004-03-14 23:42:53.112000+00:00,2010-01-13T22:36:00.000Z,167.06042,-45.10963,2.487,15.2284,ML,,GROPE,reviewed,manual,nz1dr,10,5,3,0.058,200,0.11327,0.026,3,2004
2199418,earthquake,2004-03-14 22:43:54.101000+00:00,2010-01-13T22:36:00.000Z,176.74596,-38.10079,2.382,1.5415,ML,,GROPE,reviewed,manual,nz1dr,14,10,8,0.009,137,0.09272,0.195,3,2004
2199408,earthquake,2004-03-14 22:22:13.030000+00:00,2010-01-13T22:36:00.000Z,173.34282,-42.29646,3.013,38.842,ML,,GROPE,reviewed,manual,nz1dr,32,19,11,0.189,70,0.25098,0.183,3,2004
2199402,earthquake,2004-03-14 22:07:05.497000+00:00,2010-01-13T22:36:00.000Z,176.07149,-38.32203,3.036,155.3957,ML,,GROPE,reviewed,manual,nz1dr,11,8,6,0.797,231,0.14068,0.175,3,2004
2199397,earthquake,2004-03-14 21:57:06.615000+00:00,2010-01-13T22:36:00.000Z,166.99106,-45.15574,2.022,24.7262,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.331,305,0.06598,0.055,3,2004
2356099,earthquake,2004-03-14 20:28:09.217000+00:00,2010-01-13T22:36:00.000Z,174.29332,-42.01369,2.554,21.961,ML,,GROPE,reviewed,manual,nz1dr,19,12,12,0.269,198,0.1824,0.142,3,2004
2199355,earthquake,2004-03-14 20:27:17.616000+00:00,2010-01-13T22:36:00.000Z,173.80486,-39.33601,2.737,10.0415,ML,,GROPE,reviewed,manual,nz1dr,25,16,14,0.078,307,0.16602,0.243,3,2004
2199350,earthquake,2004-03-14 20:18:19.314000+00:00,2010-01-13T22:36:00.000Z,173.70999,-39.3417,2.854,10.6772,ML,,GROPE,reviewed,manual,nz1dr,28,19,16,0.139,295,0.15446,0.257,3,2004
2199342,earthquake,2004-03-14 19:45:50.079000+00:00,2010-01-13T22:36:00.000Z,173.40477,-41.11261,2.844,124.7724,ML,,GROPE,reviewed,manual,nz1dr,20,13,9,0.108,202,0.16911,0.226,3,2004
2199334,earthquake,2004-03-14 19:17:07.189000+00:00,2010-01-13T22:36:00.000Z,166.88475,-45.08784,2.338,20.5058,ML,,GROPE,reviewed,manual,nz1dr,8,3,2,0.139,283,0.12654,0.242,3,2004
2199332,earthquake,2004-03-14 19:12:04.065000+00:00,2010-01-13T22:36:00.000Z,177.32578,-39.52485,3.662,41.4306,ML,,GROPE,reviewed,manual,nz1dr,32,27,7,0.569,183,0.28622,0.232,3,2004
2199316,earthquake,2004-03-14 18:32:51.716000+00:00,2010-01-13T22:36:00.000Z,178.28996,-37.88785,2.317,50.2895,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.187,186,0.10774,0.214,3,2004
2199305,earthquake,2004-03-14 17:50:27.466000+00:00,2010-01-13T22:36:00.000Z,172.98096,-42.29036,1.826,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,3,3,0.434,127,0.14719,0.128,3,2004
2199286,earthquake,2004-03-14 17:02:17.509000+00:00,2010-01-13T22:36:00.000Z,167.5442,-45.3981,1.737,21.0574,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.283,190,0.06234,0.038,3,2004
2199287,earthquake,2004-03-14 17:02:11.660000+00:00,2010-01-13T22:36:00.000Z,175.53194,-40.60384,1.889,56.9406,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.549,124,0.12734,0.203,3,2004
2199274,earthquake,2004-03-14 16:24:38.118000+00:00,2010-01-13T22:36:00.000Z,177.0732,-39.23701,2.447,18.2358,ML,,GROPE,reviewed,manual,nz1dr,12,8,7,0.457,202,0.21514,0.202,3,2004
2199269,earthquake,2004-03-14 16:00:32.611000+00:00,2010-01-13T22:36:00.000Z,175.69704,-38.30143,2.98,153.1933,ML,,GROPE,reviewed,manual,nz1dr,9,5,6,1.065,258,0.36158,0.157,3,2004
2199261,earthquake,2004-03-14 15:41:57.336000+00:00,2010-01-13T22:36:00.000Z,166.99545,-45.16003,2.294,20.714,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.121,228,0.08557,0.154,3,2004
2199252,earthquake,2004-03-14 15:16:58.053000+00:00,2010-01-13T22:36:00.000Z,166.53503,-45.88866,2.289,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,3,2,0.605,315,0.33475,0.224,3,2004
2199250,earthquake,2004-03-14 15:09:25.611000+00:00,2010-01-13T22:36:00.000Z,175.09674,-40.15622,2.763,25.7869,ML,,GROPE,reviewed,manual,nz1dr,35,26,31,0.408,121,0.22862,0.349,3,2004
2354181,earthquake,2004-03-14 14:57:32.326000+00:00,2010-01-13T22:36:00.000Z,175.91402,-37.83493,2.856,191.9438,ML,,GROPE,reviewed,manual,nz1dr,9,5,6,1.036,297,0.21983,0.188,3,2004
2199244,earthquake,2004-03-14 14:56:26.348000+00:00,2010-01-13T22:36:00.000Z,175.65855,-39.51883,2.481,8.7011,ML,,GROPE,reviewed,manual,nz1dr,37,27,6,0.249,95,0.22492,0.117,3,2004
2199237,earthquake,2004-03-14 14:40:54.760000+00:00,2010-01-13T22:36:00.000Z,173.61952,-41.61205,2.04,47.4161,ML,,GROPE,reviewed,manual,nz1dr,11,6,3,0.218,91,0.12812,0.305,3,2004
2199235,earthquake,2004-03-14 14:34:34.795000+00:00,2010-01-13T22:36:00.000Z,172.74483,-42.45255,1.365,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,3,0.481,144,0.06156,0.204,3,2004
2199194,earthquake,2004-03-14 12:53:58.852000+00:00,2010-01-13T22:36:00.000Z,173.45085,-41.50716,2.384,64.9401,ML,,GROPE,reviewed,manual,nz1dr,18,12,8,0.293,91,0.20537,0.234,3,2004
2199188,earthquake,2004-03-14 12:33:58.244000+00:00,2010-01-13T22:36:00.000Z,178.71837,-38.32619,1.856,25.0014,ML,,GROPE,reviewed,manual,nz1dr,6,3,3,0.443,292,0.1936,0.052,3,2004
2199175,earthquake,2004-03-14 11:46:25.895000+00:00,2010-01-13T22:36:00.000Z,175.56,-39.28001,0.164,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,2,2,1,0.004,306,0.30475,0.0,3,2004
2199171,earthquake,2004-03-14 11:39:10.849000+00:00,2010-01-13T22:36:00.000Z,178.11703,-38.20052,2.198,15.4525,ML,,GROPE,reviewed,manual,nz1dr,7,4,3,0.168,148,0.38628,0.112,3,2004
2199167,earthquake,2004-03-14 11:25:28.125000+00:00,2010-01-13T22:36:00.000Z,174.88725,-41.36739,1.702,14.6277,ML,,GROPE,reviewed,manual,nz1dr,10,6,6,0.121,191,0.13101,0.21,3,2004
2199162,earthquake,2004-03-14 11:13:10.614000+00:00,2010-01-13T22:36:00.000Z,178.16628,-38.20533,2.374,21.7261,ML,,GROPE,reviewed,manual,nz1dr,8,4,3,0.15,165,0.23235,0.076,3,2004
2199154,earthquake,2004-03-14 10:54:39.443000+00:00,2010-01-13T22:36:00.000Z,176.05627,-38.41366,3.112,178.3893,ML,,GROPE,reviewed,manual,nz1dr,17,11,11,0.713,224,0.12213,0.314,3,2004
2199152,earthquake,2004-03-14 10:48:28.769000+00:00,2010-01-13T22:36:00.000Z,174.1243,-38.83014,2.31,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,8,8,0.442,217,0.17758,0.181,3,2004
2199151,earthquake,2004-03-14 10:44:15.796000+00:00,2010-01-13T22:36:00.000Z,174.87823,-39.36358,1.738,32.7543,ML,,GROPE,reviewed,manual,nz1dr,10,6,5,0.255,260,0.05174,0.131,3,2004
2199137,earthquake,2004-03-14 10:00:34.805000+00:00,2010-01-13T22:36:00.000Z,178.21382,-38.28476,2.954,15.1514,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.214,201,0.18063,0.156,3,2004
2199135,earthquake,2004-03-14 09:57:45.911000+00:00,2010-01-13T22:36:00.000Z,177.13135,-36.35411,3.687,284.3502,ML,,GROPE,reviewed,manual,nz1dr,18,13,14,1.531,286,0.1441,0.226,3,2004
2199134,earthquake,2004-03-14 09:52:14.957000+00:00,2010-01-13T22:36:00.000Z,174.84875,-41.20746,1.78,35.2301,ML,,GROPE,reviewed,manual,nz1dr,8,3,3,0.115,168,0.1023,0.055,3,2004
2199120,earthquake,2004-03-14 09:00:29.440000+00:00,2010-01-13T22:36:00.000Z,173.50607,-41.05201,1.949,94.4583,ML,,GROPE,reviewed,manual,nz1dr,5,3,1,0.192,327,0.04643,0.0,3,2004
2199116,earthquake,2004-03-14 08:47:52.896000+00:00,2010-01-13T22:36:00.000Z,166.96774,-45.16752,2.106,22.4264,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,0.326,308,0.10703,0.068,3,2004
2199113,earthquake,2004-03-14 08:39:22.628000+00:00,2010-01-13T22:36:00.000Z,167.0098,-45.22279,2.05,22.625,ML,,GROPE,reviewed,manual,nz1dr,7,3,2,0.264,304,0.10091,0.068,3,2004
2199112,earthquake,2004-03-14 08:32:57.327000+00:00,2010-01-13T22:36:00.000Z,172.82976,-42.58894,1.73,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,3,0.456,173,0.11401,0.062,3,2004
2199109,earthquake,2004-03-14 08:18:38.042000+00:00,2010-01-13T22:36:00.000Z,178.79251,-37.60895,2.932,28.6101,ML,,GROPE,reviewed,manual,nz1dr,13,7,6,0.389,284,0.16842,0.21,3,2004
2199098,earthquake,2004-03-14 07:48:00.258000+00:00,2010-01-13T22:36:00.000Z,175.83344,-38.9384,2.697,95.8763,ML,,GROPE,reviewed,manual,nz1dr,10,6,4,0.238,220,0.36885,0.376,3,2004
2199092,earthquake,2004-03-14 07:26:18.620000+00:00,2010-01-13T22:36:00.000Z,174.96481,-40.21117,2.926,7.8804,ML,,GROPE,reviewed,manual,nz1dr,36,27,25,0.455,96,0.215,0.317,3,2004
2199088,earthquake,2004-03-14 07:06:09.916000+00:00,2010-01-13T22:36:00.000Z,173.93327,-39.31312,1.905,19.3102,ML,,GROPE,reviewed,manual,nz1dr,9,5,4,0.024,126,0.14182,0.148,3,2004
