publicid,eventtype,origintime,modificationtime,longitude,latitude,magnitude,depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty,Month,Year
3277166,earthquake,2010-03-18 17:20:33.672000+00:00,2013-07-09T16:11:00.000Z,176.40842,-40.03719,2.167,29.1397,ML,,GROPE,reviewed,manual,nz1dr,16,12,5,0.038,52,0.13833,0.07,3,2010
3277161,earthquake,2010-03-18 17:07:47.259000+00:00,2013-07-09T16:11:00.000Z,176.59627,-40.16365,1.849,19.7695,ML,,GROPE,reviewed,manual,nz1dr,12,8,9,0.108,107,0.24887,0.21,3,2010
3277152,earthquake,2010-03-18 16:34:42.259000+00:00,2013-07-09T16:11:00.000Z,177.96439,-38.91709,1.816,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,2,0.064,276,0.29336,0.175,3,2010
3277134,earthquake,2010-03-18 15:34:47.469000+00:00,2013-07-09T16:11:00.000Z,177.86664,-39.06936,2.26,10.4616,ML,,GROPE,reviewed,manual,nz1dr,16,14,8,0.091,155,0.33057,0.105,3,2010
3277133,earthquake,2010-03-18 15:31:04.179000+00:00,2013-07-09T16:11:00.000Z,177.88231,-39.06229,2.235,10.601,ML,,GROPE,reviewed,manual,nz1dr,13,12,6,0.094,168,0.29992,0.099,3,2010
3277132,earthquake,2010-03-18 15:29:27.085000+00:00,2013-07-09T16:11:00.000Z,177.02118,-39.40975,2.212,25.9829,ML,,GROPE,reviewed,manual,nz1dr,14,12,9,0.146,143,0.26231,0.25,3,2010
3277131,earthquake,2010-03-18 15:25:05.148000+00:00,2013-07-09T16:11:00.000Z,177.80615,-39.04242,1.898,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,4,0.105,118,0.32078,0.051,3,2010
3277130,earthquake,2010-03-18 15:23:00.514000+00:00,2013-07-09T16:11:00.000Z,177.7901,-39.06672,1.611,10.818,ML,,GROPE,reviewed,manual,nz1dr,5,4,3,0.101,161,0.2671,0.231,3,2010
3277128,earthquake,2010-03-18 15:12:28.346000+00:00,2013-07-09T16:11:00.000Z,177.86385,-39.06476,2.171,9.5374,ML,,GROPE,reviewed,manual,nz1dr,18,15,8,0.096,135,0.31169,0.139,3,2010
3277127,earthquake,2010-03-18 15:06:16.920000+00:00,2013-07-09T16:11:00.000Z,177.78563,-39.05244,2.015,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,8,4,0.092,126,0.34401,0.178,3,2010
3277126,earthquake,2010-03-18 15:03:29.925000+00:00,2013-07-09T16:11:00.000Z,177.92143,-39.10854,2.669,18.716,ML,,GROPE,reviewed,manual,nz1dr,22,18,7,0.047,177,0.34395,0.054,3,2010
3284138,earthquake,2010-03-18 14:59:25.402000+00:00,2013-07-09T16:21:00.000Z,177.81088,-39.0682,2.132,17.4735,ML,,GROPE,reviewed,manual,nz1dr,15,12,4,0.114,114,0.25634,0.045,3,2010
3277125,earthquake,2010-03-18 14:58:20.406000+00:00,2013-07-09T16:11:00.000Z,167.31378,-45.08422,2.373,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,8,0.398,211,0.2751,0.249,3,2010
3277124,earthquake,2010-03-18 14:54:21.840000+00:00,2013-07-09T16:11:00.000Z,178.23064,-38.80833,2.092,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,16,13,6,0.295,208,0.22876,0.115,3,2010
3277122,earthquake,2010-03-18 14:49:02.808000+00:00,2013-07-09T16:11:00.000Z,172.6792,-42.24194,2.083,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,4,0.506,103,0.4006,0.131,3,2010
3277117,earthquake,2010-03-18 14:43:30.953000+00:00,2013-07-09T16:11:00.000Z,177.85239,-39.07996,2.538,10.0835,ML,,GROPE,reviewed,manual,nz1dr,18,14,6,0.086,125,0.32097,0.085,3,2010
3284128,earthquake,2010-03-18 14:35:35.868000+00:00,2013-07-09T16:21:00.000Z,165.76944,-47.6124,4.109,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,9,9,1.702,318,0.31578,0.273,3,2010
3277114,earthquake,2010-03-18 14:33:57.834000+00:00,2013-07-09T16:11:00.000Z,165.69749,-47.47728,4.454,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,10,18,1.691,317,0.31224,0.21,3,2010
3277112,earthquake,2010-03-18 14:23:28.360000+00:00,2013-07-09T16:11:00.000Z,174.20415,-39.29173,2.813,193.1183,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,1.66,246,0.30173,0.295,3,2010
3277111,earthquake,2010-03-18 14:20:42.161000+00:00,2013-07-09T16:11:00.000Z,177.47366,-39.02522,2.151,26.9402,ML,,GROPE,reviewed,manual,nz1dr,17,13,7,0.156,126,0.22349,0.113,3,2010
3277108,earthquake,2010-03-18 14:13:08.378000+00:00,2013-07-09T16:11:00.000Z,177.77441,-39.0825,1.984,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,3,0.098,182,0.15368,0.115,3,2010
3277099,earthquake,2010-03-18 13:42:41.032000+00:00,2013-07-09T16:11:00.000Z,177.77252,-39.04878,1.914,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,3,0.081,153,0.30549,0.014,3,2010
3284000,earthquake,2010-03-18 12:54:44.292000+00:00,2013-07-09T16:20:00.000Z,177.70901,-39.08071,1.911,14.033,ML,,GROPE,reviewed,manual,nz1dr,7,4,4,0.063,218,0.34728,0.135,3,2010
3277082,earthquake,2010-03-18 12:53:33.320000+00:00,2013-07-09T16:11:00.000Z,175.0425,-39.73244,3.16,27.2148,ML,,GROPE,reviewed,manual,nz1dr,59,55,41,0.05,47,0.27832,0.156,3,2010
3277076,earthquake,2010-03-18 12:34:52.699000+00:00,2013-07-09T16:11:00.000Z,178.2934,-36.47741,3.062,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,8,5,3,1.342,328,0.27011,0.245,3,2010
3277075,earthquake,2010-03-18 12:31:54.702000+00:00,2013-07-09T16:11:00.000Z,166.01472,-46.27753,2.552,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,3,1.136,292,0.42537,0.272,3,2010
3277069,earthquake,2010-03-18 12:07:44.653000+00:00,2013-07-09T16:11:00.000Z,166.93825,-45.54488,2.525,67.8331,ML,,GROPE,reviewed,manual,nz1dr,9,6,6,0.171,299,0.29695,0.296,3,2010
3277067,earthquake,2010-03-18 12:00:53.025000+00:00,2013-07-09T16:11:00.000Z,177.78368,-38.90181,2.038,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,4,0.081,111,0.38436,0.128,3,2010
3277055,earthquake,2010-03-18 11:20:51.712000+00:00,2013-07-09T16:11:00.000Z,175.6772,-39.51581,1.701,15.2604,ML,,GROPE,reviewed,manual,nz1dr,12,7,6,0.122,224,0.08922,0.18,3,2010
3277046,earthquake,2010-03-18 10:54:37.209000+00:00,2013-07-09T16:11:00.000Z,177.88943,-39.05657,2.146,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,7,3,0.099,174,0.28105,0.128,3,2010
3283978,earthquake,2010-03-18 10:47:55.918000+00:00,2013-07-09T16:20:00.000Z,177.72061,-38.93438,2.36,9.5974,ML,,GROPE,reviewed,manual,nz1dr,15,12,6,0.096,61,0.2626,0.159,3,2010
3277044,earthquake,2010-03-18 10:47:35.350000+00:00,2013-07-09T16:11:00.000Z,172.51335,-41.06662,2.436,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,6,7,0.239,145,0.13695,0.387,3,2010
3277042,earthquake,2010-03-18 10:40:19.257000+00:00,2013-07-09T16:10:00.000Z,177.88179,-39.05591,1.933,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,3,0.1,169,0.33532,0.07,3,2010
3277040,earthquake,2010-03-18 10:30:27.323000+00:00,2013-07-09T16:10:00.000Z,175.68066,-39.50251,1.811,15.663,ML,,GROPE,reviewed,manual,nz1dr,16,12,10,0.109,146,0.11004,0.174,3,2010
3277033,earthquake,2010-03-18 10:13:30.387000+00:00,2013-07-09T16:10:00.000Z,177.90947,-39.07026,2.167,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,3,0.084,189,0.31895,0.02,3,2010
3277031,earthquake,2010-03-18 10:08:25.722000+00:00,2013-07-09T16:10:00.000Z,177.38152,-39.93642,2.439,29.9111,ML,,GROPE,reviewed,manual,nz1dr,9,6,5,0.362,280,0.06211,0.237,3,2010
3277028,earthquake,2010-03-18 09:58:49.779000+00:00,2013-07-09T16:10:00.000Z,174.47878,-40.23429,2.298,98.7701,ML,,GROPE,reviewed,manual,nz1dr,13,7,5,0.708,257,0.1627,0.159,3,2010
3283957,earthquake,2010-03-18 09:19:46.071000+00:00,2013-07-09T16:20:00.000Z,171.45094,-43.30595,2.49,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,6,0.429,160,0.10937,0.382,3,2010
3277014,earthquake,2010-03-18 09:09:03.713000+00:00,2013-07-09T16:10:00.000Z,177.89565,-39.06771,2.975,23.2549,ML,,GROPE,reviewed,manual,nz1dr,27,23,11,0.087,151,0.30282,0.144,3,2010
3283599,earthquake,2010-03-18 08:59:16.200000+00:00,2013-07-09T16:20:00.000Z,176.48473,-39.88202,1.933,28.6418,ML,,GROPE,reviewed,manual,nz1dr,14,10,8,0.187,72,0.17249,0.162,3,2010
3277009,earthquake,2010-03-18 08:58:14.470000+00:00,2013-07-09T16:10:00.000Z,179.83217,-37.99647,2.45,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,3,2,1.246,341,0.01538,0.033,3,2010
3277007,earthquake,2010-03-18 08:49:09.153000+00:00,2013-07-09T16:10:00.000Z,178.98653,-35.9888,3.772,182.5239,ML,,GROPE,reviewed,manual,nz1dr,19,15,18,1.885,336,0.15758,0.185,3,2010
3277006,earthquake,2010-03-18 08:47:26.525000+00:00,2013-07-09T16:10:00.000Z,173.25957,-39.90739,2.506,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,4,1.028,300,0.262,0.37,3,2010
3276986,earthquake,2010-03-18 07:33:46.622000+00:00,2013-07-09T16:10:00.000Z,171.49304,-42.98687,2.09,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,3,0.524,130,0.21884,0.339,3,2010
3276976,earthquake,2010-03-18 07:09:07.127000+00:00,2013-07-09T16:10:00.000Z,177.89868,-39.03309,1.963,24.7156,ML,,GROPE,reviewed,manual,nz1dr,6,3,2,0.109,183,0.18993,0.038,3,2010
3276970,outside of network interest,2010-03-18 06:42:08.840000+00:00,2011-12-14T14:01:00.000Z,164.895,-48.519,5.3,10.0,Mw,operator assigned,GROPE,reviewed,,nz1dr,12,8,0,2.686,330,0.54968,0.0,3,2010
3276967,earthquake,2010-03-18 06:28:50.290000+00:00,2013-07-09T16:10:00.000Z,164.672,-48.73301,5.6,10.0,Mw,operator assigned,GROPE,reviewed,manual,nz1dr,7,7,0,2.935,331,0.28036,0.0,3,2010
3276966,outside of network interest,2010-03-18 06:24:16.730000+00:00,2024-03-19T03:06:36.178Z,164.855,-48.618,5.1,10.0,Mw,operator assigned,GROPE,reviewed,,nz1dr,12,10,0,2.768,330,0.33175,0.0,3,2010
3276955,earthquake,2010-03-18 05:50:08.233000+00:00,2013-07-09T16:10:00.000Z,174.34634,-40.67762,2.126,45.7027,ML,,GROPE,reviewed,manual,nz1dr,10,6,2,0.346,225,0.11679,0.097,3,2010
3276950,earthquake,2010-03-18 05:36:24.899000+00:00,2013-07-09T16:10:00.000Z,171.31615,-42.81032,3.086,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,10,11,0.502,141,0.22515,0.333,3,2010
3276933,earthquake,2010-03-18 04:38:06.739000+00:00,2013-07-09T16:10:00.000Z,177.86636,-39.03334,2.212,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,7,5,0.109,139,0.27391,0.149,3,2010
3276932,earthquake,2010-03-18 04:34:33.340000+00:00,2013-07-09T16:10:00.000Z,177.39424,-39.2039,2.011,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,2,0.176,209,0.24373,0.092,3,2010
3276919,quarry blast,2010-03-18 04:01:52.376000+00:00,2013-07-09T16:10:00.000Z,175.07001,-37.62001,2.407,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,4,4,3,0.361,177,0.15238,0.29,3,2010
3276913,earthquake,2010-03-18 03:48:36.898000+00:00,2013-07-09T16:10:00.000Z,174.35985,-41.73418,2.327,29.0036,ML,,GROPE,reviewed,manual,nz1dr,11,7,8,0.111,181,0.12154,0.2,3,2010
3276886,earthquake,2010-03-18 02:39:02.990000+00:00,2013-07-09T16:10:00.000Z,175.67647,-39.49886,2.322,15.4481,ML,,GROPE,reviewed,manual,nz1dr,27,24,12,0.108,61,0.09164,0.112,3,2010
3276884,earthquake,2010-03-18 02:28:15.027000+00:00,2013-07-09T16:10:00.000Z,167.21275,-45.64589,3.469,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,12,9,11,0.184,191,0.19442,0.259,3,2010
3276882,earthquake,2010-03-18 02:20:29.045000+00:00,2013-07-09T16:10:00.000Z,165.61499,-45.94466,3.496,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,3,5,1.18,308,0.3059,0.202,3,2010
3276870,earthquake,2010-03-18 01:48:06.907000+00:00,2013-07-09T16:10:00.000Z,176.48743,-40.30352,1.999,21.319,ML,,GROPE,reviewed,manual,nz1dr,9,6,6,0.158,192,0.17818,0.104,3,2010
3276864,earthquake,2010-03-18 01:32:31+00:00,2013-07-09T16:10:00.000Z,165.69731,-47.66525,3.161,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,5,1.769,319,0.34924,0.309,3,2010
3276841,earthquake,2010-03-18 00:33:42.246000+00:00,2013-07-09T16:10:00.000Z,178.13336,-38.48312,1.94,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,3,0.058,140,0.29594,0.048,3,2010
3276840,earthquake,2010-03-18 00:31:58.566000+00:00,2013-07-09T16:10:00.000Z,176.18001,-37.97055,3.411,154.4352,ML,,GROPE,reviewed,manual,nz1dr,26,21,17,0.789,237,0.31707,0.238,3,2010
3276818,earthquake,2010-03-17 23:25:30.828000+00:00,2013-07-09T16:10:00.000Z,176.94598,-39.85781,2.505,42.531,ML,,GROPE,reviewed,manual,nz1dr,13,10,8,0.082,173,0.17979,0.12,3,2010
3276799,earthquake,2010-03-17 22:24:14.087000+00:00,2013-07-09T16:10:00.000Z,167.1049,-44.8266,2.992,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,14,10,8,0.605,242,0.27785,0.233,3,2010
3276792,earthquake,2010-03-17 22:04:14.693000+00:00,2013-07-09T16:10:00.000Z,174.92868,-39.26768,2.461,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,33,25,14,0.194,69,0.18705,0.098,3,2010
3276771,earthquake,2010-03-17 21:13:11.850000+00:00,2013-07-10T13:41:00.000Z,173.93301,-39.86407,2.756,122.9936,ML,,GROPE,reviewed,manual,nz1dr,15,6,3,1.246,281,0.13314,0.315,3,2010
3276769,earthquake,2010-03-17 21:09:11.536000+00:00,2013-07-09T16:10:00.000Z,177.91101,-39.02866,2.576,53.0665,ML,,GROPE,reviewed,manual,nz1dr,10,7,4,0.106,194,0.09143,0.078,3,2010
3276765,earthquake,2010-03-17 20:55:58.836000+00:00,2013-07-09T16:10:00.000Z,166.34827,-45.98386,2.936,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,9,0.766,301,0.38106,0.263,3,2010
3276752,earthquake,2010-03-17 20:14:00.977000+00:00,2013-07-09T16:10:00.000Z,176.01585,-38.37168,3.631,158.219,ML,,GROPE,reviewed,manual,nz1dr,47,43,27,0.378,151,0.34227,0.187,3,2010
3276750,earthquake,2010-03-17 20:11:12.816000+00:00,2013-07-09T16:10:00.000Z,177.27673,-38.37272,2.759,40.2256,ML,,GROPE,reviewed,manual,nz1dr,21,16,4,0.165,81,0.32355,0.167,3,2010
3276748,earthquake,2010-03-17 20:03:35.772000+00:00,2013-07-09T16:10:00.000Z,176.00255,-40.96091,2.118,28.3572,ML,,GROPE,reviewed,manual,nz1dr,14,8,8,0.17,176,0.15255,0.19,3,2010
3276733,earthquake,2010-03-17 19:26:01.707000+00:00,2013-07-09T16:10:00.000Z,174.87004,-40.19505,2.644,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,35,33,11,0.447,130,0.30264,0.191,3,2010
3276723,earthquake,2010-03-17 19:00:32.145000+00:00,2013-07-09T16:10:00.000Z,173.31281,-40.40397,3.151,195.6191,ML,,GROPE,reviewed,manual,nz1dr,11,7,6,0.731,224,0.1469,0.422,3,2010
3276722,earthquake,2010-03-17 18:58:04.132000+00:00,2013-07-09T16:10:00.000Z,176.8838,-39.98293,2.332,24.5886,ML,,GROPE,reviewed,manual,nz1dr,9,6,5,0.052,214,0.27713,0.204,3,2010
3276710,earthquake,2010-03-17 18:27:48.161000+00:00,2013-07-09T16:10:00.000Z,173.85948,-42.14054,3.169,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,28,22,20,0.363,147,0.32289,0.143,3,2010
3276709,earthquake,2010-03-17 18:24:10.680000+00:00,2013-07-09T16:10:00.000Z,178.90593,-35.46306,3.808,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,7,7,2.152,344,0.20785,0.282,3,2010
3276707,earthquake,2010-03-17 18:19:43.024000+00:00,2013-07-09T16:10:00.000Z,177.98103,-38.9303,2.277,19.6656,ML,,GROPE,reviewed,manual,nz1dr,9,5,3,0.077,280,0.25945,0.11,3,2010
3276701,earthquake,2010-03-17 18:03:58.697000+00:00,2013-07-09T16:10:00.000Z,176.30331,-40.42286,2.419,18.6152,ML,,GROPE,reviewed,manual,nz1dr,28,24,11,0.137,84,0.39009,0.147,3,2010
3282494,earthquake,2010-03-17 17:58:58.436000+00:00,2013-07-09T16:18:00.000Z,176.32118,-38.33725,1.487,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,5,3,2,0.062,168,0.08307,0.056,3,2010
3276699,earthquake,2010-03-17 17:57:38.219000+00:00,2013-07-09T16:10:00.000Z,175.99574,-40.38061,2.28,54.2585,ML,,GROPE,reviewed,manual,nz1dr,11,6,5,0.153,127,0.17107,0.277,3,2010
3276692,earthquake,2010-03-17 17:38:48.305000+00:00,2013-07-09T16:10:00.000Z,176.5652,-39.8204,2.339,25.4824,ML,,GROPE,reviewed,manual,nz1dr,26,23,8,0.231,56,0.37445,0.136,3,2010
3276686,earthquake,2010-03-17 17:20:49.041000+00:00,2013-07-09T16:10:00.000Z,176.82912,-37.73439,2.782,122.7561,ML,,GROPE,reviewed,manual,nz1dr,10,6,2,0.571,293,0.15086,0.102,3,2010
3276680,earthquake,2010-03-17 17:09:25.633000+00:00,2013-07-09T16:10:00.000Z,176.57448,-39.97814,2.031,49.3296,ML,,GROPE,reviewed,manual,nz1dr,9,6,6,0.227,178,0.16077,0.289,3,2010
3276675,earthquake,2010-03-17 16:54:09.511000+00:00,2013-07-09T16:10:00.000Z,175.65683,-39.09742,1.713,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,19,16,5,0.012,79,0.0828,0.207,3,2010
3276671,earthquake,2010-03-17 16:42:31.917000+00:00,2013-07-10T13:37:00.000Z,173.83411,-39.28246,1.779,26.6751,ML,,GROPE,reviewed,manual,nz1dr,6,4,1,0.026,248,0.07567,0.0,3,2010
3276670,earthquake,2010-03-17 16:40:37.620000+00:00,2013-07-09T16:10:00.000Z,177.05684,-38.56872,1.967,19.8244,ML,,GROPE,reviewed,manual,nz1dr,8,5,4,0.308,152,0.2101,0.061,3,2010
3282486,earthquake,2010-03-17 16:34:58.235000+00:00,2013-07-09T16:18:00.000Z,177.61264,-36.65882,2.501,134.3151,ML,,GROPE,reviewed,manual,nz1dr,7,4,2,1.105,317,0.04959,0.042,3,2010
3276668,earthquake,2010-03-17 16:34:17.468000+00:00,2013-07-09T16:10:00.000Z,174.8002,-41.20999,2.116,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,17,12,10,0.08,72,0.19057,0.171,3,2010
3276667,earthquake,2010-03-17 16:32:02.752000+00:00,2013-07-09T16:10:00.000Z,177.97701,-38.90649,2.339,17.4163,ML,,GROPE,reviewed,manual,nz1dr,9,6,4,0.076,276,0.23796,0.162,3,2010
3276660,earthquake,2010-03-17 16:09:51.235000+00:00,2013-07-09T16:10:00.000Z,166.87941,-46.00825,2.387,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,9,6,8,0.575,270,0.25377,0.228,3,2010
3276645,earthquake,2010-03-17 15:31:53.549000+00:00,2013-07-09T16:10:00.000Z,177.39966,-39.24299,2.171,29.5733,ML,,GROPE,reviewed,manual,nz1dr,16,12,9,0.209,205,0.26363,0.15,3,2010
3276639,earthquake,2010-03-17 15:09:34.264000+00:00,2013-07-09T16:10:00.000Z,173.25172,-42.14518,2.451,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,8,8,0.346,106,0.38048,0.438,3,2010
3282480,earthquake,2010-03-17 14:57:51.112000+00:00,2013-07-09T16:18:00.000Z,177.98959,-38.91639,2.101,24.1466,ML,,GROPE,reviewed,manual,nz1dr,6,3,1,0.084,287,0.03672,0.0,3,2010
3276634,earthquake,2010-03-17 14:57:02.351000+00:00,2013-07-10T13:35:00.000Z,178.78319,-38.55859,2.355,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,10,5,1,0.736,301,0.20515,0.0,3,2010
3276619,earthquake,2010-03-17 14:18:11.990000+00:00,2013-07-09T16:10:00.000Z,173.5399,-40.23755,2.913,161.5202,ML,,GROPE,reviewed,manual,nz1dr,14,11,8,0.636,156,0.20059,0.444,3,2010
3276610,earthquake,2010-03-17 13:56:27.802000+00:00,2013-07-09T16:10:00.000Z,167.077,-44.42507,2.386,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,6,8,0.657,258,0.21607,0.152,3,2010
3276608,earthquake,2010-03-17 13:50:40.004000+00:00,2013-07-09T16:10:00.000Z,166.90781,-45.17556,2.197,23.6819,ML,,GROPE,reviewed,manual,nz1dr,6,3,4,0.339,314,0.06305,0.322,3,2010
3276606,earthquake,2010-03-17 13:42:22.105000+00:00,2013-07-09T16:10:00.000Z,175.61139,-38.63047,3.066,159.7244,ML,,GROPE,reviewed,manual,nz1dr,19,16,19,0.304,123,0.31743,0.224,3,2010
3282473,earthquake,2010-03-17 13:16:16.616000+00:00,2013-07-09T16:18:00.000Z,166.68494,-45.36784,2.401,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,4,7,0.345,330,0.29129,0.29,3,2010
3276597,earthquake,2010-03-17 13:13:34.127000+00:00,2013-07-09T16:10:00.000Z,176.77376,-36.4243,3.197,226.513,ML,,GROPE,reviewed,manual,nz1dr,10,7,7,1.556,293,0.24686,0.241,3,2010
3276592,earthquake,2010-03-17 13:01:48.883000+00:00,2013-07-09T16:10:00.000Z,177.89644,-39.04825,2.914,46.5566,ML,,GROPE,reviewed,manual,nz1dr,25,21,8,0.106,172,0.178,0.153,3,2010
3276555,earthquake,2010-03-17 12:00:21.191000+00:00,2013-07-09T16:10:00.000Z,177.92664,-38.9561,2.441,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,12,4,0.046,191,0.38747,0.178,3,2010
3276523,earthquake,2010-03-17 10:33:28.580000+00:00,2013-07-09T16:10:00.000Z,172.90274,-43.65115,2.3,12.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,7,5,4,0.189,257,0.2493,0.165,3,2010
3276514,earthquake,2010-03-17 10:14:58.307000+00:00,2013-07-09T16:10:00.000Z,176.28363,-40.40703,1.772,25.0,ML,,GROPE,reviewed,manual,nz1dr,9,5,5,0.139,146,0.20143,0.317,3,2010
3276499,earthquake,2010-03-17 09:34:12.995000+00:00,2013-07-09T16:10:00.000Z,172.0345,-41.91806,-9.0,97.4184,ML,,GROPE,reviewed,manual,nz1dr,12,6,0,0.243,96,0.22732,0.0,3,2010
3276489,earthquake,2010-03-17 09:10:22.105000+00:00,2013-07-09T16:10:00.000Z,176.09665,-38.28602,3.419,145.4025,ML,,GROPE,reviewed,manual,nz1dr,31,28,11,0.339,130,0.30179,0.305,3,2010
3276473,earthquake,2010-03-17 08:23:38.700000+00:00,2013-07-09T16:10:00.000Z,175.04553,-40.14619,2.581,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,30,27,31,0.605,116,0.30158,0.317,3,2010
3276470,earthquake,2010-03-17 08:14:22.658000+00:00,2013-07-09T16:10:00.000Z,167.05814,-45.20765,2.429,23.2201,ML,,GROPE,reviewed,manual,nz1dr,9,6,9,0.267,243,0.18053,0.263,3,2010
3276456,earthquake,2010-03-17 07:36:39.862000+00:00,2013-07-09T16:10:00.000Z,167.16208,-45.27712,2.602,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,13,10,2,0.189,220,0.22691,0.039,3,2010
3276454,earthquake,2010-03-17 07:31:29.048000+00:00,2013-07-09T16:10:00.000Z,177.81027,-38.96885,2.437,26.6288,ML,,GROPE,reviewed,manual,nz1dr,13,10,4,0.072,106,0.28947,0.158,3,2010
3276417,earthquake,2010-03-17 05:49:46.476000+00:00,2013-07-09T16:10:00.000Z,177.62314,-37.13883,2.516,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,6,4,3,0.631,312,0.29923,0.128,3,2010
3276396,earthquake,2010-03-17 04:49:30.587000+00:00,2013-07-09T16:10:00.000Z,172.88417,-40.93756,2.945,5.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,15,11,10,0.291,149,0.30275,0.288,3,2010
3276386,earthquake,2010-03-17 04:24:52.024000+00:00,2013-07-09T16:10:00.000Z,177.30197,-36.97403,4.027,139.7413,ML,,GROPE,reviewed,manual,nz1dr,24,20,35,0.871,264,0.17355,0.168,3,2010
3276358,earthquake,2010-03-17 03:07:56.020000+00:00,2013-07-09T16:10:00.000Z,178.01532,-36.03248,3.953,182.5313,ML,,GROPE,reviewed,manual,nz1dr,23,20,9,1.546,321,0.21039,0.218,3,2010
3276348,quarry blast,2010-03-17 02:38:30.035000+00:00,2013-07-09T16:10:00.000Z,170.42999,-45.36,2.569,0.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,11,11,11,0.349,191,0.43407,0.262,3,2010
3276342,earthquake,2010-03-17 02:25:00.931000+00:00,2013-07-09T16:10:00.000Z,176.63821,-38.76619,3.326,165.4823,ML,,GROPE,reviewed,manual,nz1dr,12,9,9,0.626,184,0.32135,0.282,3,2010
3276333,earthquake,2010-03-17 02:09:00.223000+00:00,2013-07-09T16:10:00.000Z,175.28783,-39.22835,1.932,12.9806,ML,,GROPE,reviewed,manual,nz1dr,13,10,9,0.077,193,0.0641,0.282,3,2010
3276332,earthquake,2010-03-17 02:05:12.750000+00:00,2013-07-09T16:10:00.000Z,174.70897,-41.4408,2.641,33.0,ML,operator assigned,GROPE,reviewed,manual,nz1dr,19,16,12,0.126,138,0.26339,0.148,3,2010
3276292,earthquake,2010-03-17 00:38:03.554000+00:00,2013-07-09T16:10:00.000Z,174.74446,-38.89453,2.401,22.9917,ML,,GROPE,reviewed,manual,nz1dr,8,5,7,0.232,196,0.20995,0.279,3,2010
