lon,lat,mag,time_string,depth,catalog_id,event_id
-122.6868333,47.0878333,4.3,2001-07-22T15:13:52.430000,52.308,,165
-123.5025,47.1675,5.0,2001-06-10T13:19:11.290000,40.245,,166
-126.5943333,49.1618333,4.7,2001-05-02T02:06:26.880000,9.513,,167
-122.7266667,47.149,6.8,2001-02-28T18:54:32.830000,51.798,,168
-122.8288333,39.7303333,4.2,2001-02-02T23:03:11.620000,6.078,,169
-125.5756667,49.0213333,4.3,2001-01-23T14:43:51.460000,9.848,,170
-124.1745,40.6346667,4.2,2001-01-11T18:10:40.840000,22.0,,171
-124.4601667,40.466,4.1,2000-12-27T13:15:11.220000,28.026,,172
-121.6935,40.9885,4.4,2000-12-20T23:39:14.800000,17.109,,173
-121.6898333,40.9878333,4.3,2000-12-20T23:22:54.400000,18.229,,174
-120.4735,39.3578333,4.4,2000-12-02T15:34:16.320000,4.839,,175
-119.5187,40.4909,4.2,2000-11-19T12:54:50.011000,5.0,,176
-124.4508333,40.8538333,4.38,2000-09-22T10:50:27.350000,12.955,,177
-124.4711667,40.3668333,4.1,2000-08-13T18:17:48.770000,17.435,,178
-126.13,49.49,4.6,2000-08-01T21:33:49,41.3,,179
-120.1248333,45.1971667,4.1,2000-01-30T19:10:23.470000,-0.655,,180
-124.7121667,40.6415,4.02,1999-12-31T08:46:29.670000,17.348,,181
-124.3983333,40.2725,4.8,1999-12-26T19:41:53.130000,22.716,,182
-125.87,48.65,4.0,1999-12-25T06:49:55,30.4,,183
-124.532,40.318,4.1,1999-07-05T03:06:29.490000,21.758,,184
-123.4636667,47.074,5.8,1999-07-03T01:43:54.370000,40.014,,185
-122.1415,40.3493333,4.04,1999-06-25T15:16:59.100000,3.526,,186
-126.076,49.264,4.0,1999-05-08T14:25:34.180000,33.4,,187
-124.4045,40.2756667,4.7,1999-02-15T06:00:03.950000,21.206,,188
-122.3996667,40.6168333,4.19,1998-11-28T04:41:15.320000,23.489,,189
-122.3981667,40.6166667,4.62,1998-11-26T22:58:06.720000,24.65,,190
-122.414,40.6261667,5.1,1998-11-26T19:49:53.600000,24.59,,191
-120.0453333,39.2843333,4.8,1998-10-30T09:53:31.570000,1.258,,192
-120.6495,39.7378333,4.27,1998-10-21T08:31:01.510000,-1.041,,193
-123.5546667,40.8363333,4.2,1998-10-15T05:05:46.710000,24.64,,194
-120.7083333,46.2036667,4.0,1998-10-09T16:43:08.290000,2.459,,195
-127.775,49.143,4.4,1998-09-01T09:19:42.880000,10.0,,196
-122.409,40.6256667,4.5,1998-07-21T08:38:49.860000,22.8,,197
